name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Merfolk Cave-Diver,{2}{U},3.0,Creature — Merfolk Scout,"Whenever a creature you control explores, this creature gets +1/+0 until end of turn and can't be blocked this turn.",U,U,uncommon,LCI,The Lost Caverns of Ixalan,65,2,4,,,Explore,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Merfolk Coralsmith,{2}{U},3.0,Creature — Merfolk,"{1}: This creature gets +1/-1 until end of turn.
When this creature dies, scry 2.",U,U,common,WOE,Wilds of Eldraine,60,2,3,,,Scry,pump;scry,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Merrow Skyswimmer,{3}{W/U}{W/U},5.0,Creature — Merfolk Soldier,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Flying, vigilance
When this creature enters, create a 1/1 white and blue Merfolk creature token.","U,W","U,W",common,ECL,Lorwyn Eclipsed,234,2,2,,,Flying;Vigilance;Convoke,flying;token;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Merry Bards,{2}{R},3.0,Creature — Human Bard,"When this creature enters, you may pay {1}. When you do, create a Young Hero Role token attached to target creature you control. (If you control another Role on it, put that one into the graveyard. Enchanted creature has ""Whenever this creature attacks, if its toughness is 3 or less, put a +1/+1 counter on it."")",R,R,common,WOE,Wilds of Eldraine,140,3,2,,,Role token,pump;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Messenger Hawk,{2}{U/B},3.0,Creature — Bird Scout,"Flying
When this creature enters, create a Clue token. (It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
This creature gets +2/+0 as long as you've drawn two or more cards this turn.","B,U","B,U",common,TLA,Avatar: The Last Airbender,234,1,2,,,Flying,draw;flying;pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Metalhead,{4}{U},5.0,Legendary Artifact Creature — Robot Turtle,"When Metalhead enters, return up to one other target artifact or creature to its owner's hand.
{R}, Sacrifice another artifact: Put a +1/+1 counter on Metalhead. He gains menace and haste until end of turn.",U,"R,U",uncommon,TMT,Teenage Mutant Ninja Turtles,44,4,4,,,,bounce;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Meteor Golem,{7},7.0,Artifact Creature — Golem,"When this creature enters, destroy target nonland permanent an opponent controls.",,,uncommon,KHC,Kaldheim Commander,101,3,3,,,,removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Meticulous Artisan,{3}{R},4.0,Creature — Djinn Artificer,"Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
When this creature enters, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",R,R,common,TDM,Tarkir: Dragonstorm,112,3,3,,"B,G,R,U,W",Prowess;Treasure,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Miasma Demon,{4}{B}{B},6.0,Creature — Demon,"Flying
When this creature enters, you may discard any number of cards. When you do, up to that many target creatures each get -2/-2 until end of turn.",B,B,uncommon,DSK,Duskmourn: House of Horror,109,5,4,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Mica, Reader of Ruins",{3}{R},4.0,Legendary Creature — Human Artificer,"Ward—Pay 3 life. (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays 3 life.)
Whenever you cast an instant or sorcery spell, you may sacrifice an artifact. If you do, copy that spell and you may choose new targets for the copy.",R,R,uncommon,SOS,Secrets of Strixhaven,124,4,4,,,Ward,,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Michelangelo, Game Master",{2}{G},3.0,Legendary Creature — Mutant Ninja Turtle,"Disappear — At the beginning of your end step, if a permanent left the battlefield under your control this turn, put a +1/+1 counter on Michelangelo.",G,G,common,TMT,Teenage Mutant Ninja Turtles,118,3,3,,,Disappear,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Michelangelo, Improviser",{3}{G},4.0,Legendary Creature — Mutant Ninja Turtle,"Sneak {2}{G}{G} (You may cast this spell for {2}{G}{G} if you also return an unblocked attacker you control to hand during the declare blockers step. He enters tapped and attacking.)
Whenever Michelangelo deals combat damage to a player, you may put a creature card and/or a land card from your hand onto the battlefield.",G,G,mythic,TMT,Teenage Mutant Ninja Turtles,119,4,4,,,Sneak,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Michelangelo, Mutant BFF",{2}{G}{G},4.0,Legendary Creature — Mutant Ninja Turtle,"Each creature you control with a counter on it can't be blocked by more than one creature.
Whenever Michelangelo enters or attacks, create a Mutagen token. (It's an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")",G,G,uncommon,TMT,Teenage Mutant Ninja Turtles,120,4,4,,,,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Michelangelo, Weirdness to 11",{1}{G},2.0,Legendary Creature — Mutant Ninja Turtle,"When Michelangelo enters, create a Mutagen token. (It's an artifact with ""{1}, {T}, Sacrifice this token: Put a +1/+1 counter on target creature. Activate only as a sorcery."")
If one or more +1/+1 counters would be put on a creature you control, that many plus one +1/+1 counters are put on it instead.",G,G,rare,TMT,Teenage Mutant Ninja Turtles,121,1,1,,,,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Micromancer,{3}{U},4.0,Creature — Human Wizard,"When this creature enters, you may search your library for an instant or sorcery card with mana value 1, reveal it, put it into your hand, then shuffle.",U,U,uncommon,DMU,Dominaria United,431,3,3,,,,tutor,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Midnight Reaper,{2}{B},3.0,Creature — Zombie Knight,"Whenever a nontoken creature you control dies, this creature deals 1 damage to you and you draw a card.",B,B,rare,SCD,Starter Commander Decks,91,3,2,,,,draw;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mightform Harmonizer,{2}{G}{G},4.0,Creature — Insect Druid,"Landfall — Whenever a land you control enters, double the power of target creature you control until end of turn.
Warp {2}{G} (You may cast this card from your hand for its warp cost. Exile this creature at the beginning of the next end step, then you may cast it from exile on a later turn.)",G,G,rare,EOE,Edge of Eternities,297,4,4,,,Warp;Landfall,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mighty Mutanimals,{2}{W}{W},4.0,Creature — Mutant Rebel,"When this creature enters, create a 2/2 red Mutant creature token.
Alliance — Whenever another creature you control enters, put a +1/+1 counter on target creature you control.",W,W,uncommon,TMT,Teenage Mutant Ninja Turtles,21,2,1,,,Alliance,pump;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Migrating Ketradon,{4}{G}{G},6.0,Creature — Dinosaur,"Reach
When this creature enters, you gain 4 life.
Cycling {2} ({2}, Discard this card: Draw a card.)",G,G,common,DFT,Aetherdrift,170,6,6,,,Reach;Cycling,draw;lifegain;reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Mikey & Don, Party Planners",{2}{G/U}{G/U},4.0,Legendary Creature — Mutant Ninja Turtle,"Ward {2}
You may look at the top card of your library any time.
You may play lands and cast Mutant, Ninja, or Turtle spells from the top of your library. If you cast a creature spell this way, that creature enters with an additional +1/+1 counter on it.","G,U","G,U",rare,TMT,Teenage Mutant Ninja Turtles,157,3,3,,,Ward,mill;protection;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Mikey & Leo, Chaos & Order",{G/W}{G/W},2.0,Legendary Creature — Mutant Ninja Turtle,"Whenever you put a counter on a creature you control, draw a card. This ability triggers only once each turn.","G,W","G,W",rare,TMT,Teenage Mutant Ninja Turtles,247,2,2,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mild-Mannered Librarian,{G},1.0,Creature — Human,{3}{G}: This creature becomes a Werewolf. Put two +1/+1 counters on it and you draw a card. Activate only once.,G,G,uncommon,J22,Jumpstart 2022,41,1,1,,,,draw;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Miles Morales // Ultimate Spider-Man,,2.0,Legendary Creature — Human Citizen Hero // Legendary Creature — Spider Human Hero,,,"G,R,W",mythic,PSPM,Marvel's Spider-Man Promos,108s,,,,,Transform;First strike;Haste,haste,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Mimeoplasm, Revered One",{X}{B}{G}{U},3.0,Legendary Creature — Ooze,"As Mimeoplasm enters, exile up to X creature cards from your graveyard. It enters with three +1/+1 counters on it for each creature card exiled this way.
{2}: Mimeoplasm becomes a copy of target creature card exiled with it, except it's 0/0 and has this ability.","B,G,U","B,G,U",mythic,DFT,Aetherdrift,392,0,0,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mind Drill Assailant,{2}{U/B}{U/B},4.0,Creature — Rat Warlock,"Threshold — As long as there are seven or more cards in your graveyard, this creature gets +3/+0.
{2}{U/B}: Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)","B,U","B,U",common,BLB,Bloomburrow,225,2,5,,,Surveil;Threshold,pump;surveil,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Mindful Biomancer,{1}{G},2.0,Creature — Dryad Druid,"When this creature enters, you gain 1 life.
{2}{G}: This creature gets +2/+2 until end of turn. Activate only once each turn.",G,G,common,SOS,Secrets of Strixhaven,154,2,2,,,,lifegain;pump,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mindsparker,{1}{R}{R},3.0,Creature — Elemental,"First strike (This creature deals combat damage before creatures without first strike.)
Whenever an opponent casts a white or blue instant or sorcery spell, this creature deals 2 damage to that player.",R,R,uncommon,FDN,Foundations,628,3,2,,,First strike,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mindspring Merfolk,{U},1.0,Creature — Merfolk Wizard,"Exhaust — {X}{U}{U}, {T}: Draw X cards. Put a +1/+1 counter on each Merfolk creature you control. (Activate each exhaust ability only once.)",U,U,rare,DFT,Aetherdrift,436,1,1,,,Exhaust,draw;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mindwhisker,{2}{U},3.0,Creature — Rat Wizard,"At the beginning of your upkeep, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)
Threshold — As long as there are seven or more cards in your graveyard, creatures your opponents control get -1/-0.",U,U,uncommon,BLB,Bloomburrow,60,3,2,,,Surveil;Threshold,surveil,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mine Raider,{2}{R},3.0,Creature — Human Rogue,"Trample
When this creature enters, if you control another outlaw, create a Treasure token. (Assassins, Mercenaries, Pirates, Rogues, and Warlocks are outlaws. A Treasure token is an artifact with ""{T}, Sacrifice this token: Add one mana of any color."")",R,R,common,OTJ,Outlaws of Thunder Junction,135,3,2,,"B,G,R,U,W",Treasure;Trample,token;trample;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Minecart Daredevil // Ride the Rails,{2}{R} // {1}{R},3.0,Creature — Dwarf Knight // Instant — Adventure,,R,R,common,WOE,Wilds of Eldraine,141,4,2,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Miner's Guidewing,{W},1.0,Creature — Bird,"Flying, vigilance
When this creature dies, target creature you control explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on that creature, then put the card back or put it into your graveyard.)",W,W,common,LCI,The Lost Caverns of Ixalan,24,1,1,,,Flying;Vigilance;Explore,flying;pump;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Mineshaft Spider,{3}{G},4.0,Creature — Spider,"Reach
When this creature enters, you may mill two cards. (You may put the top two cards of your library into your graveyard.)",G,G,common,LCI,The Lost Caverns of Ixalan,202,3,4,,,Reach;Mill,mill;reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Mintstrosity,{1}{B},2.0,Creature — Horror,"When this creature dies, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")",B,B,common,WOE,Wilds of Eldraine,100,3,1,,,Food,lifegain;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
"Minwu, White Mage",{3}{W}{W},5.0,Legendary Creature — Human Cleric,"Vigilance, lifelink
Whenever you gain life, put a +1/+1 counter on each Cleric you control.",W,W,rare,FIN,Final Fantasy,26,3,3,,,Lifelink;Vigilance,lifegain;pump;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Miriam, Herd Whisperer",{G}{W},2.0,Legendary Creature — Human Druid,"During your turn, Mounts and Vehicles you control have hexproof.
Whenever a Mount or Vehicle you control attacks, put a +1/+1 counter on it.","G,W","G,W",uncommon,OTJ,Outlaws of Thunder Junction,221,3,2,,,,protection;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Mischievous Mystic,{1}{U},2.0,Creature — Human Wizard,"Flying
Whenever you draw your second card each turn, create a 1/1 blue Faerie creature token with flying.",U,U,uncommon,FDN,Foundations,47,2,1,,,Flying,flying;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mischievous Pup,{2}{W},3.0,Creature — Dog,"Flash (You may cast this spell any time you could cast an instant.)
When this creature enters, return up to one other target permanent you control to its owner's hand.",W,W,uncommon,FDN,Foundations,144,3,1,,,Flash,bounce;flash;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mischievous Sneakling,{1}{U/B},2.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
Flash","B,U","B,U",common,ECL,Lorwyn Eclipsed,235,2,2,,,Flash;Changeling,flash,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Mistbreath Elder,{G},1.0,Creature — Frog Warrior,"At the beginning of your upkeep, return another creature you control to its owner's hand. If you do, put a +1/+1 counter on this creature. Otherwise, you may return this creature to its owner's hand.",G,G,rare,PBLB,Bloomburrow Promos,184p,2,2,,,,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mister Negative,{5}{W}{B},7.0,Legendary Creature — Human Villain,"Vigilance, lifelink
Darkforce Inversion — When Mister Negative enters, you may exchange life totals with target opponent. If you lost life this way, draw that many cards.","B,W","B,W",mythic,OM1,Through the Omenpaths,158,5,5,,,Lifelink;Vigilance,lifegain;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mistmeadow Council,{4}{G},5.0,Creature — Kithkin Advisor,"This spell costs {1} less to cast if you control a Kithkin.
When this creature enters, draw a card.",G,G,common,ECL,Lorwyn Eclipsed,183,4,3,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Mistway Spy,{U},1.0,Creature — Merfolk Detective,"Flying
Disguise {1}{U} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
When this creature is turned face up, until end of turn, whenever a creature you control deals combat damage to a player, investigate.",U,U,uncommon,MKM,Murders at Karlov Manor,65,1,1,,,Flying;Investigate;Disguise,flying;protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
"Mm'menon, the Right Hand",{3}{U}{U},5.0,Legendary Creature — Jellyfish Advisor,"Flying
You may look at the top card of your library any time.
You may cast artifact spells from the top of your library.
Artifacts you control have ""{T}: Add {U}. Spend this mana only to cast a spell from anywhere other than your hand.""",U,U,rare,PEOE,Edge of Eternities Promos,68s,3,4,,U,Flying,flying;mill;ramp;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Mm'menon, Uthros Exile",{1}{U}{R},3.0,Legendary Creature — Jellyfish Advisor,"Flying
Whenever an artifact you control enters, put a +1/+1 counter on target creature.","R,U","R,U",uncommon,EOE,Edge of Eternities,221,1,3,,,Flying,flying;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mob Lookout,{1}{U/B},2.0,Creature — Human Rogue Villain,"When this creature enters, target creature you control connives. (Draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on that creature.)","B,U","B,U",common,OM1,Through the Omenpaths,147,0,3,,,Connive,draw;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Mocking Sprite,{2}{U},3.0,Creature — Faerie Rogue,"Flying
Instant and sorcery spells you cast cost {1} less to cast.",U,U,common,FDN,Foundations,744,2,1,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Mockingbird,{X}{U},1.0,Creature — Bird Bard,"Flying
You may have this creature enter as a copy of any creature on the battlefield with mana value less than or equal to the amount of mana spent to cast this creature, except it's a Bird in addition to its other types and it has flying.",U,U,rare,PBLB,Bloomburrow Promos,61p,1,1,,,Flying,flying;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mold Adder,{G},1.0,Creature — Fungus Snake,"Whenever an opponent casts a blue or black spell, you may put a +1/+1 counter on this creature.",G,G,uncommon,FDN,Foundations,640,1,1,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel,predh"
Molecular Modifier,{2}{R},3.0,Creature — Kavu Artificer,"At the beginning of combat on your turn, target creature you control gets +1/+0 and gains first strike until end of turn.",R,R,uncommon,EOE,Edge of Eternities,146,2,2,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Molt Tender,{G},1.0,Creature — Insect Druid,"{T}: Mill a card. (Put the top card of your library into your graveyard.)
{T}, Exile a card from your graveyard: Add one mana of any color.",G,G,uncommon,DFT,Aetherdrift,171,1,1,,"B,G,R,U,W",Mill,mill,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Molten Man, Inferno Incarnate",{2}{R},3.0,Legendary Creature — Elemental Villain,"When Molten Man enters, search your library for a basic Mountain card, put it onto the battlefield tapped, then shuffle.
Molten Man gets +1/+1 for each Mountain you control.
When Molten Man leaves the battlefield, sacrifice a land.",R,R,uncommon,OM1,Through the Omenpaths,82,0,0,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Molten-Core Maestro,{1}{R},2.0,Creature — Goblin Bard,"Menace
Opus — Whenever you cast an instant or sorcery spell, put a +1/+1 counter on this creature. If five or more mana was spent to cast that spell, add an amount of {R} equal to this creature's power.",R,R,rare,SOS,Secrets of Strixhaven,125,2,2,,R,Menace;Opus,menace;pump,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Momo, Friendly Flier",{W},1.0,Legendary Creature — Lemur Bat Ally,"Flying
The first non-Lemur creature spell with flying you cast during each of your turns costs {1} less to cast.
Whenever another creature you control with flying enters, Momo gets +1/+1 until end of turn.",W,W,rare,PTLA,Avatar: The Last Airbender Promos,29s,1,1,,,Flying,flying;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Momo, Playful Pet",{W},1.0,Legendary Creature — Lemur Bat Ally,"Flying, vigilance
When Momo leaves the battlefield, choose one —
• Create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
• Put a +1/+1 counter on target creature you control.
• Scry 2.",W,W,uncommon,TLA,Avatar: The Last Airbender,30,1,1,,,Scry;Flying;Vigilance;Food,flying;lifegain;pump;scry;token;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Mona Lisa, Science Geek",{2}{G},3.0,Legendary Creature — Lizard Mutant,"Reach
{T}: Add X mana of any one color, where X is Mona Lisa's power.",G,G,uncommon,TMT,Teenage Mutant Ninja Turtles,123,1,3,,"B,G,R,U,W",Reach,reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Monastery Messenger,{2/U}{2/R}{2/W},6.0,Creature — Bird Scout,"Flying, vigilance
When this creature enters, put up to one target noncreature, nonland card from your graveyard on top of your library.","R,U,W","R,U,W",common,TDM,Tarkir: Dragonstorm,208,2,3,,,Flying;Vigilance,flying;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Mondo Gecko,{1}{U}{U},3.0,Legendary Creature — Lizard Mutant,"{1}, Discard a card: Until end of turn, Mondo Gecko becomes the color of your choice and gains hexproof from that color.
Whenever Mondo Gecko deals combat damage to a player, draw a card for each color among permanents you control.",U,U,mythic,TMT,Teenage Mutant Ninja Turtles,231,2,3,,,,draw;protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Mongoose Lizard,{4}{R}{R},6.0,Creature — Mongoose Lizard,"Menace (This creature can't be blocked except by two or more creatures.)
When this creature enters, it deals 1 damage to any target.
Mountaincycling {2} ({2}, Discard this card: Search your library for a Mountain card, reveal it, put it into your hand, then shuffle.)",R,R,common,TLA,Avatar: The Last Airbender,148,5,6,,,Mountaincycling;Landcycling;Menace;Typecycling;Cycling,menace,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Monoist Circuit-Feeder,{4}{B}{B},6.0,Artifact Creature — Nautilus,"Flying
When this creature enters, until end of turn, target creature you control gets +X/+0 and target creature an opponent controls gets -0/-X, where X is the number of artifacts you control.",B,B,uncommon,EOE,Edge of Eternities,110,4,4,,,Flying,flying;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Monoist Sentry,{B},1.0,Artifact Creature — Robot,Defender,B,B,uncommon,EOE,Edge of Eternities,111,4,1,,,Defender,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Moon-Vigil Adherents,{2}{G}{G},4.0,Creature — Elf Druid,"Trample
This creature gets +1/+1 for each creature you control and each creature card in your graveyard.",G,G,uncommon,ECL,Lorwyn Eclipsed,184,0,0,,,Trample,pump;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Moonglove Extractor,{2}{B},3.0,Creature — Elf Warlock,"Whenever this creature attacks, you draw a card and lose 1 life.",B,B,common,ECL,Lorwyn Eclipsed,109,2,1,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Moonlit Lamenter,{2}{W},3.0,Creature — Treefolk Cleric,"This creature enters with a -1/-1 counter on it.
{1}{W}, Remove a counter from this creature: Draw a card. Activate only as a sorcery.",W,W,uncommon,ECL,Lorwyn Eclipsed,26,2,5,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Moonrise Cleric,{1}{W/B}{W/B},3.0,Creature — Bat Cleric,"Flying
Whenever this creature attacks, you gain 1 life.","B,W","B,W",common,BLB,Bloomburrow,226,2,3,,,Flying,flying;lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Moonshadow,{B},1.0,Creature — Elemental,"Menace
This creature enters with six -1/-1 counters on it.
Whenever one or more permanent cards are put into your graveyard from anywhere while this creature has a -1/-1 counter on it, remove a -1/-1 counter from this creature.",B,B,mythic,ECL,Lorwyn Eclipsed,110,7,7,,,Menace,menace,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
