name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Flesh Burrower,{1}{G},2.0,Creature — Insect,"Deathtouch
Whenever this creature attacks, another target creature you control gains deathtouch until end of turn.",G,G,common,DSK,Duskmourn: House of Horror,178,2,2,,,Deathtouch,deathtouch;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Flexible Waterbender,{3}{U},4.0,Creature — Human Warrior Ally,"Vigilance
Waterbend {3}: This creature has base power and toughness 5/2 until end of turn. (While paying a waterbend cost, you can tap your artifacts and creatures to help. Each one pays for {1}.)",U,U,common,TLA,Avatar: The Last Airbender,50,2,5,,,Vigilance;Waterbend,vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Flight-Deck Coordinator,{2}{W},3.0,Creature — Human Soldier,"At the beginning of your end step, if you control two or more tapped creatures, you gain 2 life.",W,W,common,EOE,Edge of Eternities,17,3,3,,,,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Flitterwing Nuisance,{U},1.0,Creature — Faerie Rogue,"Flying
This creature enters with a -1/-1 counter on it.
{2}{U}, Remove a counter from this creature: Whenever a creature you control deals combat damage to a player or planeswalker this turn, draw a card.",U,U,rare,ECL,Lorwyn Eclipsed,304,2,2,,,Flying,draw;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Flock Impostor,{2}{W},3.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
Flash
Flying
When this creature enters, return up to one other target creature you control to its owner's hand.",W,W,uncommon,ECL,Lorwyn Eclipsed,16,2,2,,,Changeling;Flying;Flash,bounce;flash;flying;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Floodpits Drowner,{1}{U},2.0,Creature — Merfolk,"Flash
Vigilance
When this creature enters, tap target creature an opponent controls and put a stun counter on it.
{1}{U}, {T}: Shuffle this creature and target creature with a stun counter on it into their owners' libraries.",U,U,uncommon,DSK,Duskmourn: House of Horror,59,2,1,,,Vigilance;Flash,flash;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Flopsie, Bumi's Buddy",{4}{G}{G},6.0,Legendary Creature — Ape Goat,"When Flopsie enters, put a +1/+1 counter on each creature you control.
Each creature you control with power 4 or greater can't be blocked by more than one creature.",G,G,uncommon,TLA,Avatar: The Last Airbender,179,4,4,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Flourishing Bloom-Kin,{1}{G},2.0,Creature — Plant Elemental,"This creature gets +1/+1 for each Forest you control.
Disguise {4}{G}
When this creature is turned face up, search your library for up to two Forest cards and reveal them. Put one of them onto the battlefield tapped and the other into your hand, then shuffle.",G,G,uncommon,MKM,Murders at Karlov Manor,160,0,0,,,Disguise,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Flowerfoot Swordmaster,{W},1.0,Creature — Mouse Soldier,"Offspring {2} (You may pay an additional {2} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
Valiant — Whenever this creature becomes the target of a spell or ability you control for the first time each turn, Mice you control get +1/+0 until end of turn.",W,W,uncommon,BLB,Bloomburrow,14,1,2,,,Offspring;Valiant,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Flying Octobot,{1}{U},2.0,Artifact Creature — Robot Villain,"Flying
Whenever another Villain you control enters, put a +1/+1 counter on this creature. This ability triggers only once each turn.",U,U,uncommon,OM1,Through the Omenpaths,47,1,1,,,Flying,flying;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fog Bank,{1}{U},2.0,Creature — Wall,"Defender (This creature can't attack.)
Flying
Prevent all combat damage that would be dealt to and dealt by this creature.",U,U,uncommon,FDN,Foundations,591,0,2,,,Flying;Defender,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel,premodern,predh"
Foggy Swamp Hunters,{3}{B},4.0,Creature — Human Ranger Ally,"As long as you've drawn two or more cards this turn, this creature has lifelink and menace. (It can't be blocked except by two or more creatures.)",B,B,common,TLA,Avatar: The Last Airbender,101,3,4,,,,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Foggy Swamp Spirit Keeper,{1}{U}{B},3.0,Creature — Human Druid Ally,"Lifelink
Whenever you draw your second card each turn, create a 1/1 colorless Spirit creature token with ""This token can't block or be blocked by non-Spirit creatures.""","B,U","B,U",uncommon,TLA,Avatar: The Last Airbender,222,2,4,,,Lifelink,lifegain;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Foggy Swamp Vinebender,{3}{G},4.0,Creature — Human Plant Ally,"This creature can't be blocked by creatures with power 2 or less.
Waterbend {5}: Put a +1/+1 counter on this creature. Activate only during your turn. (While paying a waterbend cost, you can tap your artifacts and creatures to help. Each one pays for {1}.)",G,G,common,TLA,Avatar: The Last Airbender,180,4,3,,,Waterbend,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Foot Elite,{2}{W/B},3.0,Creature — Human Ninja,"Whenever this creature attacks, another target creature you control gets +1/+0 and gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)","B,W","B,W",common,TMT,Teenage Mutant Ninja Turtles,146,2,4,,,,protection;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Foot Mystic,{3}{B},4.0,Creature — Human Ninja Warlock,"Lifelink
Disappear — When this creature enters, if a permanent left the battlefield under your control this turn, create a 1/1 black Ninja creature token.",B,B,common,TMT,Teenage Mutant Ninja Turtles,63,2,4,,,Disappear;Lifelink,lifegain;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Foot Ninjas,{4}{W/B}{W/B},6.0,Creature — Human Ninja,"Sneak {3}{W/B} (You may cast this spell for {3}{W/B} if you also return an unblocked attacker you control to hand during the declare blockers step. It enters tapped and attacking.)
When this creature enters, you gain 3 life.","B,W","B,W",common,TMT,Teenage Mutant Ninja Turtles,147,5,5,,,Sneak,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Foraging Wickermaw,{2},2.0,Artifact Creature — Scarecrow,"When this creature enters, surveil 1. (Look at the top card of your library. You may put it into your graveyard.)
{1}: Add one mana of any color. This creature becomes that color until end of turn. Activate only once each turn.",,,common,ECL,Lorwyn Eclipsed,256,1,3,,"B,G,R,U,W",Surveil,surveil,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Forecasting Fortune Teller,{1}{U},2.0,Creature — Human Advisor Ally,"When this creature enters, create a Clue token. (It's an artifact with ""{2}, Sacrifice this token: Draw a card."")",U,U,common,TLA,Avatar: The Last Airbender,51,1,3,,,,draw;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Forensic Gadgeteer,{2}{U},3.0,Creature — Vedalken Artificer Detective,"Whenever you cast an artifact spell, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
Activated abilities of artifacts you control cost {1} less to activate. This effect can't reduce the mana in that cost to less than one mana.",U,U,rare,PMKM,Murders at Karlov Manor Promos,57p,2,3,,,Investigate,draw;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Forensic Researcher,{2}{U},3.0,Creature — Merfolk Detective,"{T}: Untap another target permanent you control.
{T}, Collect evidence 3: Tap target creature you don't control. (To collect evidence 3, exile cards with total mana value 3 or greater from your graveyard.)",U,U,uncommon,MKM,Murders at Karlov Manor,58,1,3,,,Collect evidence,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Formation Breaker,{1}{G},2.0,Creature — Beast,"Creatures with power less than this creature's power can't block it.
As long as you control a creature with a counter on it, this creature gets +1/+2.",G,G,uncommon,TDM,Tarkir: Dragonstorm,143,2,1,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Formidable Speaker,{2}{G},3.0,Creature — Elf Druid,"When this creature enters, you may discard a card. If you do, search your library for a creature card, reveal it, put it into your hand, then shuffle.
{1}, {T}: Untap another target permanent.",G,G,rare,ECL,Lorwyn Eclipsed,366,2,4,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Forsaken Miner,{B},1.0,Creature — Skeleton Rogue,"This creature can't block.
Whenever you commit a crime, you may pay {B}. If you do, return this card from your graveyard to the battlefield. (Targeting opponents, anything they control, and/or cards in their graveyards is a crime.)",B,B,uncommon,OTJ,Outlaws of Thunder Junction,88,2,2,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Fortress Kin-Guard,{1}{W},2.0,Creature — Dog Soldier,"When this creature enters, it endures 1. (Put a +1/+1 counter on it or create a 1/1 white Spirit creature token.)",W,W,common,TDM,Tarkir: Dragonstorm,12,1,2,,,Endure,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Fortune, Loyal Steed",{2}{W},3.0,Legendary Creature — Beast Mount,"When Fortune enters, scry 2.
Whenever Fortune attacks while saddled, at end of combat, exile it and up to one creature that saddled it this turn, then return those cards to the battlefield under their owner's control.
Saddle 1",W,W,rare,OTJ,Outlaws of Thunder Junction,313,2,4,,,Saddle;Scry,scry,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Forum Familiar,{W},1.0,Creature — Cat,"Disguise {1}{W} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
When this creature is turned face up, return another target permanent you control to its owner's hand and put a +1/+1 counter on this creature.",W,W,uncommon,MKM,Murders at Karlov Manor,16,1,1,,,Disguise,protection;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Forum Necroscribe,{5}{B},6.0,Creature — Troll Warlock,"Ward—Discard a card.
Repartee — Whenever you cast an instant or sorcery spell that targets a creature, return target creature card from your graveyard to the battlefield.",B,B,uncommon,SOS,Secrets of Strixhaven,84,5,4,,,Ward;Repartee,bounce;reanimation,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fractal Mascot,{4}{G}{U},6.0,Creature — Fractal Elk,"Trample
When this creature enters, tap target creature an opponent controls. Put a stun counter on it. (If a permanent with a stun counter would become untapped, remove one from it instead.)","G,U","G,U",common,SOS,Secrets of Strixhaven,189,6,6,,,Trample,trample,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fractal Tender,{3}{G}{U},5.0,Creature — Elf Wizard,"Ward {2}
Increment (Whenever you cast a spell, if the amount of mana you spent is greater than this creature's power or toughness, put a +1/+1 counter on this creature.)
At the beginning of each end step, if you put a counter on this creature this turn, create a 0/0 green and blue Fractal creature token and put three +1/+1 counters on it.","G,U","G,U",uncommon,SOS,Secrets of Strixhaven,190,3,3,,,Ward;Increment,protection;pump;token,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Frantic Scapegoat,{R},1.0,Creature — Goat,"Haste
When this creature enters, suspect it. (It has menace and can't block.)
Whenever one or more other creatures you control enter, if this creature is suspected, you may suspect one of the other creatures. If you do, this creature is no longer suspected.",R,R,uncommon,MKM,Murders at Karlov Manor,347,1,1,,,Suspect;Haste,haste;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Freestrider Commando,{2}{G},3.0,Creature — Centaur Mercenary,"This creature enters with two +1/+1 counters on it if it wasn't cast or no mana was spent to cast it.
Plot {3}{G} (You may pay {3}{G} and exile this card from your hand. Cast it as a sorcery on a later turn without paying its mana cost. Plot only as a sorcery.)",G,G,common,OTJ,Outlaws of Thunder Junction,162,3,3,,,Plot,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Freestrider Lookout,{2}{G},3.0,Creature — Human Rogue,"Reach
Whenever you commit a crime, look at the top five cards of your library. You may put a land card from among them onto the battlefield tapped. Put the rest on the bottom of your library in a random order. This ability triggers only once each turn. (Targeting opponents, anything they control, and/or cards in their graveyards is a crime.)",G,G,rare,POTJ,Outlaws of Thunder Junction Promos,163p,3,3,,,Reach,reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Frenzied Baloth,{G}{G},2.0,Creature — Beast,"This spell can't be countered.
Trample, haste
Creature spells you control can't be countered.
Combat damage can't be prevented.",G,G,rare,PEOE,Edge of Eternities Promos,183p,3,2,,,Haste;Trample,haste;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Frenzied Goblin,{R},1.0,Creature — Goblin Berserker,"Whenever this creature attacks, you may pay {R}. If you do, target creature can't block this turn.",R,R,common,J22,Jumpstart 2022,536,1,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel,predh"
Freya Crescent,{R},1.0,Legendary Creature — Rat Knight,"Jump — During your turn, Freya Crescent has flying.
{T}: Add {R}. Spend this mana only to cast an Equipment spell or activate an equip ability.",R,R,uncommon,FIN,Final Fantasy,138,1,1,,R,Jump,ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Friendly Ghost,{3}{W},4.0,Creature — Spirit,"Flying
When this creature enters, target creature gets +2/+4 until end of turn.",W,W,common,DSK,Duskmourn: House of Horror,12,2,4,,,Flying,flying;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Friendly Teddy,{2},2.0,Artifact Creature — Bear Toy,"When this creature dies, each player draws a card.",,,common,DSK,Duskmourn: House of Horror,247,2,2,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Frilled Cave-Wurm,{3}{U},4.0,Creature — Salamander Wurm,Descend 4 — This creature gets +2/+0 as long as there are four or more permanent cards in your graveyard.,U,U,common,LCI,The Lost Caverns of Ixalan,57,2,5,,,Descend,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Frilled Sparkshooter,{3}{R},4.0,Creature — Lizard Archer,"Menace, reach
This creature enters with a +1/+1 counter on it if an opponent lost life this turn.",R,R,common,BLB,Bloomburrow,136,3,3,,,Reach;Menace,menace;pump;reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Frog Butler,{1}{G},2.0,Creature — Frog Spirit,"Deathtouch
{T}: Add one mana of any color.
{2}: This creature gains reach until end of turn.",G,G,common,TMT,Teenage Mutant Ninja Turtles,114,1,1,,"B,G,R,U,W",Deathtouch,deathtouch,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Frolicking Familiar // Blow Off Steam,{2}{U} // {R},3.0,Creature — Otter Wizard // Instant — Adventure,,U,"R,U",uncommon,WOE,Wilds of Eldraine,226,2,2,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Frontier Seeker,{1}{W},2.0,Creature — Human Scout,"When this creature enters, look at the top five cards of your library. You may reveal a Mount creature card or a Plains card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",W,W,uncommon,OTJ,Outlaws of Thunder Junction,368,2,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Frontline War-Rager,{2}{R},3.0,Creature — Kavu Soldier,"At the beginning of your end step, if you control two or more tapped creatures, put a +1/+1 counter on this creature.",R,R,common,EOE,Edge of Eternities,134,2,3,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Frostbridge Guard,{1}{W},2.0,Creature — Elemental Soldier,"{2}{W}, {T}: Tap target creature.",W,W,common,WOE,Wilds of Eldraine,14,2,2,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Fugitive Codebreaker,{1}{R},2.0,Creature — Goblin Rogue,"Prowess, haste
Disguise {5}{R}. This cost is reduced by {1} for each instant and sorcery card in your graveyard. (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
When this creature is turned face up, discard your hand, then draw three cards.",R,R,rare,MKM,Murders at Karlov Manor,348,2,1,,,Prowess;Haste;Disguise,draw;haste;protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Fugitive Droid,{U},1.0,Artifact Creature — Robot Scientist,"This creature can't be blocked if an artifact entered the battlefield under your control this turn.
{U}, Sacrifice this creature: Counter target spell that targets an artifact or creature you control.",U,U,uncommon,TMT,Teenage Mutant Ninja Turtles,40,1,1,,,,counter,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Fungal Colossus,{6}{G},7.0,Creature — Fungus Beast,"This spell costs {X} less to cast, where X is the number of differently named lands you control.",G,G,common,EOE,Edge of Eternities,184,5,5,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Furious Forebear,{1}{W},2.0,Creature — Spirit Warrior,"Whenever a creature you control dies while this card is in your graveyard, you may pay {1}{W}. If you do, return this card from your graveyard to your hand.",W,W,uncommon,TDM,Tarkir: Dragonstorm,13,3,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Furtive Courier,{2}{U},3.0,Creature — Merfolk Advisor,"This creature can't be blocked as long as you've sacrificed an artifact this turn.
Whenever this creature attacks, draw a card, then discard a card.",U,U,uncommon,MKM,Murders at Karlov Manor,59,3,2,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
"Fynn, the Fangbearer",{1}{G},2.0,Legendary Creature — Human Warrior,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever a creature you control with deathtouch deals combat damage to a player, that player gets two poison counters. (A player with ten or more poison counters loses the game.)",G,G,rare,SLD,Secret Lair Drop,1449,1,3,,,Deathtouch,deathtouch,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
