name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Summon: Choco/Mog,{2}{W},3.0,Enchantment Creature — Saga Bird Moogle,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after IV.)
I, II, III, IV — Stampede! — Other creatures you control get +1/+0 until end of turn.",W,W,common,FIN,Final Fantasy,35,3,3,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Summon: Esper Ramuh,{2}{R}{R},4.0,Enchantment Creature — Saga Wizard,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Judgment Bolt — This creature deals damage equal to the number of noncreature, nonland cards in your graveyard to target creature an opponent controls.
II, III — Wizards you control get +1/+0 until end of turn.",R,R,uncommon,FIN,Final Fantasy,161,3,3,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Summon: Fat Chocobo,{4}{G},5.0,Enchantment Creature — Saga Bird,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after IV.)
I — Wark — Create a 2/2 green Bird creature token with ""Whenever a land you control enters, this token gets +1/+0 until end of turn.""
II, III, IV — Kerplunk — Creatures you control gain trample until end of turn.",G,G,common,FIN,Final Fantasy,202,4,4,,,,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Summon: Fenrir,{2}{G},3.0,Enchantment Creature — Saga Wolf,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Crescent Fang — Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.
II — Heavenward Howl — When you next cast a creature spell this turn, that creature enters with an additional +1/+1 counter on it.
III — Ecliptic Growl — Draw a card if you control the creature with the greatest power or tied for the greatest power.",G,G,uncommon,FIN,Final Fantasy,372,3,2,,,,draw;pump;ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Summon: G.F. Cerberus,{2}{R}{R},4.0,Enchantment Creature — Saga Dog,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)
II — Double — When you next cast an instant or sorcery spell this turn, copy it. You may choose new targets for the copy.
III — Triple — When you next cast an instant or sorcery spell this turn, copy it twice. You may choose new targets for the copies.",R,R,rare,PFIN,Final Fantasy Promos,162s,3,3,,,Surveil,surveil,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Summon: G.F. Ifrit,{2}{R},3.0,Enchantment Creature — Saga Demon,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after IV.)
I, II — You may discard a card. If you do, draw a card.
III, IV — Add {R}.",R,R,common,FIN,Final Fantasy,369,3,2,,R,,draw;ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Summon: Knights of Round,{6}{W}{W},8.0,Enchantment Creature — Saga Knight,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after V.)
I, II, III, IV — Create three 2/2 white Knight creature tokens.
V — Ultimate End — Other creatures you control get +2/+2 until end of turn. Put an indestructible counter on each of them.
Indestructible",W,W,mythic,FIN,Final Fantasy,36,3,3,,,Indestructible,protection;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Summon: Leviathan,{4}{U}{U},6.0,Enchantment Creature — Saga Leviathan,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Return each creature that isn't a Kraken, Leviathan, Merfolk, Octopus, or Serpent to its owner's hand.
II, III — Until end of turn, whenever a Kraken, Leviathan, Merfolk, Octopus, or Serpent attacks, draw a card.
Ward {2}",U,U,rare,PFIN,Final Fantasy Promos,77s,6,6,,,Ward,bounce;draw;protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Summon: Primal Garuda,{3}{W},4.0,Enchantment Creature — Saga Harpy,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Aerial Blast — This creature deals 4 damage to target tapped creature an opponent controls.
II, III — Slipstream — Another target creature you control gets +1/+0 and gains flying until end of turn.
Flying",W,W,uncommon,FIN,Final Fantasy,37,3,3,,,Flying,flying;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Summon: Primal Odin,{4}{B}{B},6.0,Enchantment Creature — Saga Knight,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Gungnir — Destroy target creature an opponent controls.
II — Zantetsuken — This creature gains ""Whenever this creature deals combat damage to a player, that player loses the game.""
III — Hall of Sorrow — Draw two cards. Each player loses 2 life.",B,B,rare,PFIN,Final Fantasy Promos,121s,5,3,,,,draw;removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Summon: Shiva,{3}{U}{U},5.0,Enchantment Creature — Saga Elemental,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I, II — Heavenly Strike — Tap target creature an opponent controls. Put a stun counter on it. (If a permanent with a stun counter would become untapped, remove one from it instead.)
III — Diamond Dust — Draw a card for each tapped creature your opponents control.",U,U,uncommon,FIN,Final Fantasy,362,4,5,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Summon: Titan,{3}{G}{G},5.0,Enchantment Creature — Saga Giant,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)
I — Mill five cards.
II — Return all land cards from your graveyard to the battlefield tapped.
III — Until end of turn, another target creature you control gains trample and gets +X/+X, where X is the number of lands you control.
Reach, trample",G,G,rare,PFIN,Final Fantasy Promos,204s,7,7,,,Reach;Trample;Mill,mill;pump;reach;trample;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Summoned Dromedary,{3}{W},4.0,Creature — Spirit Camel,"Vigilance
{1}{W}: Return this card from your graveyard to your hand. Activate only as a sorcery.",W,W,uncommon,SOS,Secrets of Strixhaven,37,4,3,,,Vigilance,vigilance,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sun Warriors,{2}{R}{W},4.0,Creature — Human Warrior Ally,"Firebending X, where X is the number of creatures you control. (Whenever this creature attacks, add X {R}. This mana lasts until end of combat.)
{5}: Create a 1/1 white Ally creature token.","R,W","R,W",uncommon,TLA,Avatar: The Last Airbender,244,3,5,,R,Firebending,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sun-Blessed Healer,{1}{W},2.0,Creature — Human Cleric,"Kicker {1}{W} (You may pay an additional {1}{W} as you cast this spell.)
Lifelink (Damage dealt by this creature also causes you to gain that much life.)
When this creature enters, if it was kicked, return target nonland permanent card with mana value 2 or less from your graveyard to the battlefield.",W,W,uncommon,FDN,Foundations,25,3,1,,,Lifelink;Kicker,bounce;lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sun-Dappled Celebrant,{4}{W}{W},6.0,Creature — Treefolk Cleric,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Vigilance",W,W,common,ECL,Lorwyn Eclipsed,37,5,6,,,Vigilance;Convoke,vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Sun-Spider, Nimble Webber",{3}{W/U},4.0,Legendary Creature — Spider Human Hero,"During your turn, Sun-Spider has flying.
When Sun-Spider enters, search your library for an Aura or Equipment card, reveal it, put it into your hand, then shuffle.","U,W","U,W",uncommon,SPM,Marvel's Spider-Man,154,3,2,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sunbird Standard // Sunbird Effigy,,3.0,Artifact // Artifact Creature — Bird Construct,,,,uncommon,LCI,The Lost Caverns of Ixalan,262,,,,"B,G,R,U,W",Flying;Craft;Vigilance;Transform;Haste,flying;haste;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Sunderflock,{7}{U}{U},9.0,Creature — Elemental,"This spell costs {X} less to cast, where X is the greatest mana value among Elementals you control.
Flying
When this creature enters, if you cast it, return all non-Elemental creatures to their owners' hands.",U,U,rare,PECL,Lorwyn Eclipsed Promos,74p,5,5,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sundering Archaic,{6},6.0,Creature — Avatar,"Converge — When this creature enters, exile target nonland permanent an opponent controls with mana value less than or equal to the number of colors of mana spent to cast this creature.
{2}: Put target card from a graveyard on the bottom of its owner's library.",,,uncommon,SOS,Secrets of Strixhaven,3,3,3,,,Converge,removal,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Sundial, Dawn Tyrant",{1}{W},2.0,Legendary Artifact Creature — Construct,,W,W,uncommon,DFT,Aetherdrift,31,3,3,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sunpearl Kirin,{1}{W},2.0,Creature — Kirin,"Flash
Flying
When this creature enters, return up to one other target nonland permanent you control to its owner's hand. If it was a token, draw a card.",W,W,uncommon,TDM,Tarkir: Dragonstorm,29,2,1,,,Flying;Flash,bounce;draw;flash;flying;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sunset Saboteur,{1}{B},2.0,Creature — Human Rogue,"Menace
Ward—Discard a card.
Whenever this creature attacks, put a +1/+1 counter on target creature an opponent controls.",B,B,rare,PEOE,Edge of Eternities Promos,116s,4,1,,,Menace;Ward,menace;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sunset Strikemaster,{1}{R},2.0,Creature — Human Monk,"{T}: Add {R}.
{2}{R}, {T}, Sacrifice this creature: It deals 6 damage to target creature with flying.",R,R,uncommon,TDM,Tarkir: Dragonstorm,126,3,1,,R,,ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sunshot Militia,{1}{R},2.0,Creature — Human Soldier,Tap two untapped artifacts and/or creatures you control: This creature deals 1 damage to each opponent. Activate only as a sorcery.,R,R,common,LCI,The Lost Caverns of Ixalan,168,1,3,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Sunshower Druid,{G},1.0,Creature — Frog Druid,"When this creature enters, put a +1/+1 counter on target creature and you gain 1 life.",G,G,common,BLB,Bloomburrow,195,0,2,,,,lifegain;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Sunspine Lynx,{2}{R}{R},4.0,Creature — Elemental Cat,"Players can't gain life.
Damage can't be prevented.
When this creature enters, it deals damage to each player equal to the number of nonbasic lands that player controls.",R,R,rare,BLB,Bloomburrow,155,5,4,,,,lifegain;wipe,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sunstar Chaplain,{1}{W},2.0,Creature — Human Cleric,"At the beginning of your end step, if you control two or more tapped creatures, put a +1/+1 counter on target creature you control.
{2}, Remove a +1/+1 counter from a creature you control: Tap target artifact or creature.",W,W,rare,EOE,Edge of Eternities,40,3,2,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sunstar Expansionist,{1}{W},2.0,Creature — Human Knight,"When this creature enters, if an opponent controls more lands than you, create a Lander token. (It's an artifact with ""{2}, {T}, Sacrifice this token: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle."")
Landfall — Whenever a land you control enters, this creature gets +1/+0 until end of turn.",W,W,uncommon,EOE,Edge of Eternities,41,2,3,,,Landfall,pump;ramp;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sunstar Lightsmith,{3}{W},4.0,Creature — Human Artificer,"Whenever you cast your second spell each turn, put a +1/+1 counter on this creature and draw a card.",W,W,uncommon,EOE,Edge of Eternities,42,3,3,,,,draw;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Super Shredder,{1}{B},2.0,Legendary Creature — Mutant Ninja Human,"Menace
Whenever another permanent leaves the battlefield, put a +1/+1 counter on Super Shredder.",B,B,mythic,TMT,Teenage Mutant Ninja Turtles,83,1,1,,,Menace,menace;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Superior Foes of Spider-Man,{2}{R},3.0,Creature — Human Rogue Villain,"Trample
Whenever you cast a spell with mana value 4 or greater, you may exile the top card of your library. If you do, you may play that card until you exile another card with this creature.",R,R,uncommon,SPM,Marvel's Spider-Man,96,3,3,,,Trample,trample;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Superior Spider-Man,{2}{U}{B},4.0,Legendary Creature — Spider Human Hero,"Mind Swap — You may have Superior Spider-Man enter as a copy of any creature card in a graveyard, except his name is Superior Spider-Man and he's a 4/4 Spider Human Hero in addition to his other types. When you do, exile that card.","B,U","B,U",rare,PSPM,Marvel's Spider-Man Promos,155s,4,4,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Supportive Parents,{2}{G},3.0,Creature — Human Citizen,Tap two untapped creatures you control: Add one mana of any color.,G,G,uncommon,OM1,Through the Omenpaths,117,3,3,,"B,G,R,U,W",,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Surly Farrier,{1}{G},2.0,Creature — Kithkin Citizen,{T}: Target creature you control gets +1/+1 and gains vigilance until end of turn. Activate only as a sorcery.,G,G,common,ECL,Lorwyn Eclipsed,196,2,2,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Surrak, Elusive Hunter",{2}{G},3.0,Legendary Creature — Human Warrior,"This spell can't be countered.
Trample
Whenever a creature you control or a creature spell you control becomes the target of a spell or ability an opponent controls, draw a card.",G,G,rare,PTDM,Tarkir: Dragonstorm Promos,161p,4,3,,,Trample,draw;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Surrak, the Hunt Caller",{2}{G}{G},4.0,Legendary Creature — Human Warrior,"Formidable — At the beginning of combat on your turn, if creatures you control have total power 8 or greater, target creature you control gains haste until end of turn. (It can attack and {T} no matter when it came under your control.)",G,G,rare,PDTK,Dragons of Tarkir Promos,210s,5,4,,,Formidable,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Surveillance Monitor,{3}{U},4.0,Creature — Vedalken Detective,"When this creature enters, you may collect evidence 4. (Exile cards with total mana value 4 or greater from your graveyard.)
Whenever you collect evidence, create a 1/1 colorless Thopter artifact creature token with flying.",U,U,uncommon,MKM,Murders at Karlov Manor,73†,3,3,,,Collect evidence,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Survey Mechan,{4},4.0,Artifact Creature — Robot,"Flying
Hexproof (This creature can't be the target of spells or abilities your opponents control.)
{10}, Sacrifice this creature: It deals 3 damage to any target. Target player draws three cards and gains 3 life. This ability costs {X} less to activate, where X is the number of differently named lands you control.",,,uncommon,EOE,Edge of Eternities,245,1,3,,,Flying;Hexproof,flying;protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Suspicious Shambler,{3}{B},4.0,Creature — Zombie,"{4}{B}{B}, Exile this card from your graveyard: Create two 2/2 black Zombie creature tokens. Activate only as a sorcery.",B,B,common,FDN,Foundations,527,4,2,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Susurian Voidborn,{2}{B},3.0,Creature — Vampire Soldier,"Whenever this creature or another creature or artifact you control dies, target opponent loses 1 life and you gain 1 life.
Warp {B} (You may cast this card from your hand for its warp cost. Exile this creature at the beginning of the next end step, then you may cast it from exile on a later turn.)",B,B,uncommon,EOE,Edge of Eternities,118,2,2,,,Warp,lifegain;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Swab Goblin,{1}{R},2.0,Creature — Goblin Pirate,,R,R,common,RIX,Rivals of Ixalan,203,2,2,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Swarm Culler,{3}{B},4.0,Creature — Insect Warrior,"Flying
Whenever this creature becomes tapped, you may sacrifice another creature or artifact. If you do, draw a card.",B,B,common,EOE,Edge of Eternities,119,2,4,,,Flying,draw;flying;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Swarm, Being of Bees",{2}{B},3.0,Legendary Creature — Insect Villain,"Flash
Flying
Mayhem {B} (You may cast this card from your graveyard for {B} if you discarded it this turn. Timing rules still apply.)",B,B,common,OM1,Through the Omenpaths,73,2,2,,,Flying;Mayhem;Flash,flash;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Sweettooth Witch,{2}{B},3.0,Creature — Human Warlock,"When this creature enters, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
{2}, Sacrifice a Food: Target player loses 2 life.",B,B,common,WOE,Wilds of Eldraine,111,3,2,,,Food,lifegain;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Swiftblade Vindicator,{R}{W},2.0,Creature — Human Soldier,"Double strike (This creature deals both first-strike and regular combat damage.)
Vigilance (Attacking doesn't cause this creature to tap.)
Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)","R,W","R,W",rare,PFDN,Foundations Promos,246s,1,1,,,Vigilance;Trample;Double strike,trample;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Swiftwing Assailant,{3}{W},4.0,Creature — Bird Warrior,"Flying
Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
Max speed — This creature gets +0/+1 and has vigilance.",W,W,common,DFT,Aetherdrift,32,3,3,,,Flying;Max speed;Start your engines!,flying;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Sygg, Wanderwine Wisdom // Sygg, Wanderbrine Shield",,2.0,Legendary Creature — Merfolk Wizard // Legendary Creature — Merfolk Rogue,,,"U,W",rare,ECL,Lorwyn Eclipsed,288,,,,,Transform,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Symbiote Spider-Man,{2}{U/B},3.0,Legendary Creature — Symbiote Spider Hero,"Whenever this creature deals combat damage to a player, look at that many cards from the top of your library. Put one of them into your hand and the rest into your graveyard.
Find New Host — {2}{U/B}, Exile this card from your graveyard: Put a +1/+1 counter on target creature you control. It gains this card's other abilities. Activate only as a sorcery.","B,U","B,U",rare,PSPM,Marvel's Spider-Man Promos,156s,2,4,,,,mill;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Synapse Necromage,{2}{B},3.0,Creature — Fungus Wizard,"When this creature dies, create two 1/1 black Fungus creature tokens with ""This token can't block.""",B,B,uncommon,LCI,The Lost Caverns of Ixalan,125,3,1,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
"Syr Alin, the Lion's Claw",{3}{W}{W},5.0,Legendary Creature — Human Knight,"First strike (This creature deals combat damage before creatures without first strike.)
Whenever Syr Alin attacks, other creatures you control get +1/+1 until end of turn.",W,W,uncommon,ELD,Throne of Eldraine,32,4,4,,,First strike,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Syr Armont, the Redeemer",{3}{G}{W},5.0,Legendary Creature — Human Knight,"When Syr Armont enters, create a Monster Role token attached to another target creature you control. (If you control another Role on it, put that one into the graveyard. Enchanted creature gets +1/+1 and has trample.)
Enchanted creatures you control get +1/+1.","G,W","G,W",uncommon,WOE,Wilds of Eldraine,214,4,4,,,Role token,pump;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
"Syr Ginger, the Meal Ender",{2},2.0,Legendary Artifact Creature — Food Knight,"Syr Ginger has trample, hexproof, and haste as long as an opponent controls a planeswalker.
Whenever another artifact you control is put into a graveyard from the battlefield, put a +1/+1 counter on Syr Ginger and scry 1.
{2}, {T}, Sacrifice Syr Ginger: You gain life equal to its power.",,,rare,WOE,Wilds of Eldraine,369,3,1,,,Scry,lifegain;protection;pump;scry;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
"Syr Vondam, Sunstar Exemplar",{W}{B},2.0,Legendary Creature — Human Knight,"Vigilance, menace
Whenever another creature you control dies or is put into exile, put a +1/+1 counter on Syr Vondam and you gain 1 life.
When Syr Vondam dies or is put into exile while its power is 4 or greater, destroy up to one target nonland permanent.","B,W","B,W",rare,PEOE,Edge of Eternities Promos,231p,2,2,,,Vigilance;Menace,lifegain;menace;pump;tribal;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Syr Vondam, the Lucent",{2}{W}{B}{B},5.0,Legendary Creature — Human Knight,"Deathtouch, lifelink
Whenever Syr Vondam enters or attacks, other creatures you control get +1/+0 and gain deathtouch until end of turn.","B,W","B,W",uncommon,EOE,Edge of Eternities,232,4,4,,,Lifelink;Deathtouch,deathtouch;lifegain;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
