name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Honest Rutstein,{1}{B}{G},3.0,Legendary Creature — Human Warlock,"When Honest Rutstein enters, return target creature card from your graveyard to your hand.
Creature spells you cast cost {1} less to cast.","B,G","B,G",uncommon,OTJ,Outlaws of Thunder Junction,207,3,2,,,,bounce;reanimation,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Honorbound Page // Forum's Favor,{3}{W} // {W},4.0,Creature — Cat Cleric // Sorcery,,W,W,common,SOS,Secrets of Strixhaven,19,3,3,,,First strike;Prepared,,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Honored Dreyleader,{2}{G},3.0,Creature — Squirrel Warrior,"Trample
When this creature enters, put a +1/+1 counter on it for each other Squirrel and/or Food you control.
Whenever another Squirrel or Food you control enters, put a +1/+1 counter on this creature.",G,G,uncommon,BLB,Bloomburrow,178,1,1,,,Trample,pump;trample;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Honored Knight-Captain,{1}{W},2.0,Creature — Human Advisor Knight,"When this creature enters, create a 1/1 white Human Soldier creature token.
{4}{W}{W}, Sacrifice this creature: Search your library for an Equipment card, put it onto the battlefield, then shuffle.",W,W,uncommon,EOE,Edge of Eternities,22,1,1,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hope Estheim,{W}{U},2.0,Legendary Creature — Human Wizard,"Lifelink
At the beginning of your end step, each opponent mills X cards, where X is the amount of life you gained this turn.","U,W","U,W",rare,FIN,Final Fantasy,541,2,2,,,Lifelink;Mill,lifegain;mill,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Horned Loch-Whale // Lagoon Breach,{4}{U}{U} // {1}{U},6.0,Creature — Whale // Instant — Adventure,,U,U,rare,WOE,Wilds of Eldraine,53,6,6,,,Ward;Flash,flash,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Host of the Hereafter,{2}{B}{G},4.0,Creature — Zombie Warlock,"This creature enters with two +1/+1 counters on it.
Whenever this creature or another creature you control dies, if it had counters on it, put its counters on up to one target creature you control.","B,G","B,G",uncommon,TDM,Tarkir: Dragonstorm,193,2,2,,,,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hostile Investigator,{3}{B},4.0,Creature — Ogre Rogue Detective,"When this creature enters, target opponent discards a card.
Whenever one or more players discard one or more cards, investigate. This ability triggers only once each turn. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")",B,B,mythic,BIG,The Big Score,75,4,3,,,Investigate,discard;draw;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Hotfoot Gnome,{2}{R},3.0,Artifact Creature — Gnome,"Haste
{T}: Another target creature gains haste until end of turn.",R,R,common,LCI,The Lost Caverns of Ixalan,154,3,1,,,Haste,haste;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Hotshot Investigators,{5}{U},6.0,Creature — Vedalken Detective,"When this creature enters, return up to one other target creature to its owner's hand. If you controlled it, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")",U,U,common,MKM,Murders at Karlov Manor,60,4,4,,,Investigate,bounce;draw;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
House Cartographer,{1}{G},2.0,Creature — Human Scout Survivor,"Survival — At the beginning of your second main phase, if this creature is tapped, reveal cards from the top of your library until you reveal a land card. Put that card into your hand and the rest on the bottom of your library in a random order.",G,G,uncommon,DSK,Duskmourn: House of Horror,185,2,2,,,Survival,mill,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hovel Hurler,{3}{R/W}{R/W},5.0,Creature — Giant Warrior,"This creature enters with two -1/-1 counters on it.
{R/W}{R/W}, Remove a counter from this creature: Another target creature you control gets +1/+0 and gains flying until end of turn. Activate only as a sorcery.","R,W","R,W",uncommon,ECL,Lorwyn Eclipsed,230,6,7,,,,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hoverstone Pilgrim,{5},5.0,Artifact Creature — Golem,"Flying
Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)
{2}: Put target card from a graveyard on the bottom of its owner's library.",,,uncommon,LCI,The Lost Caverns of Ixalan,254,2,5,,,Flying;Ward,flying;protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Howler's Heavy,{3}{U},4.0,Creature — Seal Pirate,"Cycling {1}{U} ({1}{U}, Discard this card: Draw a card.)
When you cycle this card, target creature or Vehicle an opponent controls gets -3/-0 until end of turn.",U,U,common,DFT,Aetherdrift,46,3,4,,,Cycling,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Howling Galefang,{2}{G}{G},4.0,Creature — Beast,"Vigilance
This creature has haste as long as you own a card in exile that has an Adventure.",G,G,uncommon,WOE,Wilds of Eldraine,175,4,4,,,Vigilance,vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Howlsquad Heavy,{2}{R},3.0,Creature — Goblin Mercenary,"Start your engines!
Other Goblins you control have haste.
At the beginning of combat on your turn, create a 1/1 red Goblin creature token. That token attacks this combat if able.
Max speed — {T}: Add {R} for each Goblin you control.",R,R,rare,PDFT,Aetherdrift Promos,134s,2,3,,R,Max speed;Start your engines!,ramp;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Huatli, Poet of Unity // Roar of the Fifth People",,3.0,Legendary Creature — Human Warrior Bard // Enchantment — Saga,,,"G,R,W",mythic,LCI,The Lost Caverns of Ixalan,339,,,,"G,R,W",Transform,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
"Hugs, Grisly Guardian",{X}{R}{R}{G}{G},4.0,Legendary Creature — Badger Warrior,"Trample
When Hugs enters, exile the top X cards of your library. Until the end of your next turn, you may play those cards.
You may play an additional land on each of your turns.","G,R","G,R",mythic,PBLB,Bloomburrow Promos,218s,5,5,,,Trample,trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hulking Raptor,{2}{G}{G},4.0,Creature — Dinosaur,"Ward {2}
At the beginning of your first main phase, add {G}{G}.",G,G,rare,PLCI,The Lost Caverns of Ixalan Promos,191p,5,3,,G,Ward,protection;ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Hullcarver,{B},1.0,Artifact Creature — Robot Assassin,Deathtouch,B,B,common,EOE,Edge of Eternities,105,1,1,,,Deathtouch,deathtouch,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Humbling Elder,{U},1.0,Creature — Human Monk,"Flash
When this creature enters, target creature an opponent controls gets -2/-0 until end of turn.",U,U,common,TDM,Tarkir: Dragonstorm,48,1,2,,,Flash,flash,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Hundred-Battle Veteran,{3}{B},4.0,Creature — Zombie Warrior,"As long as there are three or more different kinds of counters among creatures you control, this creature gets +2/+4.
You may cast this card from your graveyard. If you do, it enters with a finality counter on it. (If a creature with a finality counter on it would die, exile it instead.)",B,B,uncommon,TDM,Tarkir: Dragonstorm,82,4,2,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hungry Ghoul,{1}{B},2.0,Creature — Zombie,"{1}, Sacrifice another creature: Put a +1/+1 counter on this creature.",B,B,common,FDN,Foundations,62,2,2,,,,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Hungry Graffalon,{3}{G},4.0,Creature — Giraffe,"Reach
Increment (Whenever you cast a spell, if the amount of mana you spent is greater than this creature's power or toughness, put a +1/+1 counter on this creature.)",G,G,common,SOS,Secrets of Strixhaven,151,3,4,,,Reach;Increment,pump;reach,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hunted Bonebrute,{2}{B},3.0,Creature — Skeleton Beast,"Menace
When this creature enters, target opponent creates two 1/1 white Dog creature tokens.
When this creature dies, each opponent loses 3 life.
Disguise {1}{B}",B,B,rare,MKM,Murders at Karlov Manor,400,6,2,,,Menace;Disguise,menace;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Huskburster Swarm,{7}{B},8.0,Creature — Elemental Insect,"This spell costs {1} less to cast for each creature card you own in exile and in your graveyard.
Menace, deathtouch",B,B,uncommon,BLB,Bloomburrow,98,6,6,,,Menace;Deathtouch,deathtouch;menace,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hydro-Channeler,{1}{U},2.0,Creature — Merfolk Wizard,"{T}: Add {U}. Spend this mana only to cast an instant or sorcery spell.
{1}, {T}: Add one mana of any color. Spend this mana only to cast an instant or sorcery spell.",U,U,common,SOS,Secrets of Strixhaven,54,1,3,,"B,G,R,U,W",,ramp,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Hydro-Man, Fluid Felon",{U}{U},2.0,Legendary Creature — Elemental Villain,"Whenever you cast a blue spell, if Hydro-Man is a creature, he gets +1/+1 until end of turn.
At the beginning of your end step, untap Hydro-Man. Until your next turn, he becomes a land and gains ""{T}: Add {U}."" (He's not a creature during that time.)",U,U,rare,SPM,Marvel's Spider-Man,250,2,2,,U,,pump;ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Hylda of the Icy Crown,{2}{W}{U},4.0,Legendary Creature — Human Warlock,"Whenever you tap an untapped creature an opponent controls, you may pay {1}. When you do, choose one —
• Create a 4/4 white and blue Elemental creature token.
• Put a +1/+1 counter on each creature you control.
• Scry 2, then draw a card.","U,W","U,W",mythic,PWOE,Wilds of Eldraine Promos,206p,3,4,,,Scry,draw;pump;scry;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
