name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Regal Caracal,{3}{W}{W},5.0,Creature — Cat,"Other Cats you control get +1/+1 and have lifelink. (Damage dealt by those creatures also causes you to gain that much life.)
When this creature enters, create two 1/1 white Cat creature tokens with lifelink.",W,W,rare,PLST,The List,AKH-24,3,3,,,,lifegain;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Regal Imperiosaur,{1}{G}{G},3.0,Creature — Dinosaur,Other Dinosaurs you control get +1/+1.,G,G,rare,DFT,Aetherdrift,177,5,4,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Rehearsed Debater,{2}{W},3.0,Creature — Djinn Bard,"Vigilance
Repartee — Whenever you cast an instant or sorcery spell that targets a creature, this creature gets +1/+1 until end of turn.",W,W,common,SOS,Secrets of Strixhaven,29,3,3,,,Vigilance;Repartee,pump;vigilance,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Reigning Victor,{2/R}{2/W}{2/B},6.0,Creature — Orc Warrior,"Mobilize 1 (Whenever this creature attacks, create a tapped and attacking 1/1 red Warrior creature token. Sacrifice it at the beginning of the next end step.)
When this creature enters, target creature gets +1/+0 and gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)","B,R,W","B,R,W",common,TDM,Tarkir: Dragonstorm,216,3,3,,,Mobilize,protection;pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Relentless X-ATM092,{6},6.0,Artifact Creature — Robot Spider,"This creature can't be blocked except by three or more creatures.
{8}: Return this card from your graveyard to the battlefield tapped with a finality counter on it. (If a creature with a finality counter on it would die, exile it instead.)",,,uncommon,FIN,Final Fantasy,268,6,5,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Reluctant Dounguard,{2}{W},3.0,Creature — Kithkin Soldier,"This creature enters with two -1/-1 counters on it.
Whenever another creature you control enters while this creature has a -1/-1 counter on it, remove a -1/-1 counter from this creature.",W,W,common,ECL,Lorwyn Eclipsed,31,4,4,,,,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Reluctant Role Model,{1}{W},2.0,Creature — Human Survivor,"Survival — At the beginning of your second main phase, if this creature is tapped, put a flying, lifelink, or +1/+1 counter on it.
Whenever this creature or another creature you control dies, if it had counters on it, put those counters on up to one target creature.",W,W,rare,DSK,Duskmourn: House of Horror,303,2,2,,,Lifelink;Survival,lifegain;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Remnant Elemental,{1}{R},2.0,Creature — Elemental,"Reach
Landfall — Whenever a land you control enters, this creature gets +2/+0 until end of turn.",R,R,uncommon,EOE,Edge of Eternities,155,0,4,,,Reach;Landfall,pump;reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Renet, Temporal Apprentice",{3}{U}{U},5.0,Legendary Creature — Human Wizard,"Flash
When Renet enters, return each other nonland permanent that entered this turn to its owner's hand.",U,U,rare,TMT,Teenage Mutant Ninja Turtles,50,4,3,,,Flash,bounce;flash;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Reno and Rude,{1}{B},2.0,Legendary Creature — Human Assassin,"Menace
Whenever Reno and Rude deals combat damage to a player, exile the top card of that player's library. Then you may sacrifice another creature or artifact. If you do, you may play the exiled card this turn, and mana of any type can be spent to cast it.",B,B,uncommon,FIN,Final Fantasy,113,2,1,,,Menace,menace;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Repeat Offender,{1}{B},2.0,Creature — Human Assassin,"{2}{B}: If this creature is suspected, put a +1/+1 counter on it. Otherwise, suspect it. (A suspected creature has menace and can't block.)",B,B,common,MKM,Murders at Karlov Manor,101,2,1,,,Suspect,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Reptilian Recruiter,{3}{R}{R},5.0,Creature — Lizard Warrior,"Trample
When this creature enters, choose target creature. If that creature's power is 2 or less or if you control another Lizard, gain control of that creature until end of turn, untap it, and it gains haste until end of turn.",R,R,uncommon,BLB,Bloomburrow,149,4,2,,,Trample,trample;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Reputable Merchant,{2/W}{2/B}{2/G},6.0,Creature — Human Citizen,"When this creature enters or dies, put a +1/+1 counter on target creature you control.","B,G,W","B,G,W",common,TDM,Tarkir: Dragonstorm,217,2,2,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Rescue Leopard,{2}{R},3.0,Creature — Cat,"Whenever this creature becomes tapped, you may discard a card. If you do, draw a card.",R,R,common,TDM,Tarkir: Dragonstorm,116,4,2,,,,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Resilient Roadrunner,{1}{R},2.0,Creature — Bird,"Haste, protection from Coyotes
{3}: This creature can't be blocked this turn except by creatures with haste.",R,R,uncommon,OTJ,Outlaws of Thunder Junction,141,2,2,,,Protection;Haste,haste,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Resolute Reinforcements,{1}{W},2.0,Creature — Human Soldier,"Flash (You may cast this spell any time you could cast an instant.)
When this creature enters, create a 1/1 white Soldier creature token.",W,W,uncommon,PLST,The List,DMU-29,1,1,,,Flash,flash;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Resplendent Angel,{1}{W}{W},3.0,Creature — Angel,"Flying
At the beginning of each end step, if you gained 5 or more life this turn, create a 4/4 white Angel creature token with flying and vigilance.
{3}{W}{W}{W}: Until end of turn, this creature gets +2/+2 and gains lifelink.",W,W,mythic,PLCI,The Lost Caverns of Ixalan Promos,32p,3,3,,,Flying,flying;lifegain;pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Resurrected Cultist,{2}{B},3.0,Creature — Human Cleric,"Delirium — {2}{B}{B}: Return this card from your graveyard to the battlefield with a finality counter on it. Activate only if there are four or more card types among cards in your graveyard and only as a sorcery. (If a creature with a finality counter on it would die, exile it instead.)",B,B,common,DSK,Duskmourn: House of Horror,115,4,1,,,Delirium,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Retched Wretch,{2}{B},3.0,Creature — Goblin,"When this creature dies, if it had a -1/-1 counter on it, return it to the battlefield under its owner's control and it loses all abilities.",B,B,uncommon,ECL,Lorwyn Eclipsed,117,4,2,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Rhino, Barreling Brute",{3}{R}{R}{G}{G},7.0,Legendary Creature — Human Villain,"Vigilance, trample, haste
Whenever Rhino attacks, if you've cast a spell with mana value 4 or greater this turn, draw a card.","G,R","G,R",uncommon,SPM,Marvel's Spider-Man,140,6,7,,,Vigilance;Haste;Trample,draw;haste;trample;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Rhys, the Evermore",{1}{W},2.0,Legendary Creature — Elf Warrior,"Flash
When Rhys enters, another target creature you control gains persist until end of turn. (When it dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)
{W}, {T}: Remove any number of counters from target creature you control. Activate only as a sorcery.",W,W,rare,PECL,Lorwyn Eclipsed Promos,32p,2,2,,,Flash,flash;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Rictus Robber,{3}{B},4.0,Creature — Zombie Rogue,"When this creature enters, if a creature died this turn, create a 2/2 blue and black Zombie Rogue creature token.
Plot {2}{B} (You may pay {2}{B} and exile this card from your hand. Cast it as a sorcery on a later turn without paying its mana cost. Plot only as a sorcery.)",B,B,uncommon,OTJ,Outlaws of Thunder Junction,102,4,3,,,Plot,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Riftburst Hellion,{5}{R}{G},7.0,Creature — Hellion,"Reach
Disguise {4}{R/G}{R/G} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)","G,R","G,R",common,MKM,Murders at Karlov Manor,228,6,7,,,Reach;Disguise,protection;reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Riku of Many Paths,{G}{U}{R},3.0,Legendary Creature — Human Wizard,"Whenever you cast a modal spell, choose up to X, where X is the number of times you chose a mode for that spell —
• Exile the top card of your library. Until the end of your next turn, you may play it.
• Put a +1/+1 counter on Riku. It gains trample until end of turn.
• Create a 1/1 blue Bird creature token with flying.","G,R,U","G,R,U",rare,OTJ,Outlaws of Thunder Junction,361,3,3,,,,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Riling Dawnbreaker // Signaling Roar,{4}{W} // {1}{W},5.0,Creature — Dragon // Sorcery — Omen,,W,W,common,TDM,Tarkir: Dragonstorm,21,3,4,,,Flying;Vigilance,flying;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Rimefur Reindeer,{3}{W},4.0,Creature — Elk,"Whenever an enchantment you control enters, tap target creature an opponent controls.",W,W,common,WOE,Wilds of Eldraine,27,3,4,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Rimekin Recluse,{2}{U},3.0,Creature — Elemental Wizard,"When this creature enters, return up to one other target creature to its owner's hand.",U,U,uncommon,ECL,Lorwyn Eclipsed,66,3,2,,,,bounce;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Rinoa Heartilly,{3}{G}{W},5.0,Legendary Creature — Human Rebel Warlock,"When Rinoa Heartilly enters, create Angelo, a legendary 1/1 green and white Dog creature token.
Angelo Cannon — Whenever Rinoa Heartilly attacks, another target creature you control gets +1/+1 until end of turn for each creature you control.","G,W","G,W",uncommon,FIN,Final Fantasy,502,4,4,,,Angelo Cannon,pump;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Rip, Spawn Hunter",{2}{G}{W},4.0,Legendary Creature — Human Survivor,"Survival — At the beginning of your second main phase, if Rip is tapped, reveal the top X cards of your library, where X is its power. Put any number of creature and/or Vehicle cards with different powers from among them into your hand. Put the rest on the bottom of your library in a random order.","G,W","G,W",rare,DSK,Duskmourn: House of Horror,362,4,4,,,Survival,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Ripchain Razorkin,{3}{R},4.0,Creature — Human Berserker,"Reach
{2}{R}, Sacrifice a land: Draw a card.",R,R,common,DSK,Duskmourn: House of Horror,154,5,3,,,Reach,draw;reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Riptide Gearhulk,{1}{W}{W}{U}{U},5.0,Artifact Creature — Construct,"Double strike
Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)
When this creature enters, for each opponent, put up to one target nonland permanent that player controls into its owner's library third from the top.","U,W","U,W",mythic,PDFT,Aetherdrift Promos,219p,2,5,,,Prowess;Double strike,mill;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Risen Necroregent,{4}{B},5.0,Creature — Zombie Cat Knight,"Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.)
Max speed — At the beginning of your end step, create a 2/2 black Zombie creature token.",B,B,uncommon,DFT,Aetherdrift,102,5,4,,,Max speed;Start your engines!,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
River Herald Guide,{2}{G},3.0,Creature — Merfolk Scout,"Vigilance
When this creature enters, it explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)",G,G,common,LCI,The Lost Caverns of Ixalan,209,3,1,,,Vigilance;Explore,pump;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
River Herald Scout,{1}{U},2.0,Creature — Merfolk Scout,"When this creature enters, it explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)",U,U,common,LCI,The Lost Caverns of Ixalan,72,1,2,,,Explore,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Roaming Throne,{4},4.0,Artifact Creature — Golem,"Ward {2}
As this creature enters, choose a creature type.
This creature is the chosen type in addition to its other types.
If a triggered ability of another creature you control of the chosen type triggers, it triggers an additional time.",,,rare,LCI,The Lost Caverns of Ixalan,344,4,4,,,Ward,protection;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Rock Soldiers,{3}{R},4.0,Artifact Creature — Elemental Soldier,"When this creature enters, destroy up to one target noncreature artifact.",R,R,common,TMT,Teenage Mutant Ninja Turtles,107,4,3,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Rocksteady, Crash Courser",{4}{G}{G},6.0,Legendary Creature — Rhino Mutant,"Rocksteady can't be blocked by more than one creature.
Boars you control can't be blocked by more than one creature.
Forestcycling {2} ({2}, Discard this card: Search your library for a Forest card, reveal it, put it into your hand, then shuffle.)",G,G,common,TMT,Teenage Mutant Ninja Turtles,131,7,7,,,Landcycling;Forestcycling;Typecycling;Cycling,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Rodeo Pyromancers,{3}{R},4.0,Creature — Human Mercenary,"Whenever you cast your first spell each turn, add {R}{R}.",R,R,common,OTJ,Outlaws of Thunder Junction,143,3,4,,R,,ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Rooftop Assassin,{3}{B},4.0,Creature — Vampire Assassin,"Flash
Flying, lifelink
When this creature enters, destroy target creature an opponent controls that was dealt damage this turn.",B,B,common,OTJ,Outlaws of Thunder Junction,103,2,2,,,Flying;Lifelink;Flash,flash;flying;lifegain;removal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Rooftop Percher,{5},5.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
Flying
When this creature enters, exile up to two target cards from graveyards. You gain 3 life.",,,common,ECL,Lorwyn Eclipsed,2,3,3,,,Changeling;Flying,flying;lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Rook Turret,{3}{U},4.0,Artifact Creature — Construct,"Flying
Whenever another artifact you control enters, you may draw a card. If you do, discard a card.",U,U,common,FIN,Final Fantasy,69,3,3,,,Flying,draw;flying;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Rootrider Faun,{1}{G},2.0,Creature — Satyr Scout,"{T}: Add {G}.
{1}, {T}: Add one mana of any color.",G,G,common,WOE,Wilds of Eldraine,182,1,3,,"B,G,R,U,W",,ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Rootwise Survivor,{3}{G}{G},5.0,Creature — Human Survivor,"Haste
Survival — At the beginning of your second main phase, if this creature is tapped, put three +1/+1 counters on up to one target land you control. That land becomes a 0/0 Elemental creature in addition to its other types. It gains haste until your next turn.",G,G,uncommon,DSK,Duskmourn: House of Horror,196,3,4,,,Haste;Survival,haste;pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Rosa, Resolute White Mage",{3}{W},4.0,Legendary Creature — Human Noble Cleric,"Reach (This creature can block creatures with flying.)
At the beginning of combat on your turn, put a +1/+1 counter on target creature you control. It gains lifelink until end of turn. (Damage dealt by the creature also causes you to gain that much life.)",W,W,rare,FIN,Final Fantasy,555,2,3,,,Reach,lifegain;pump;reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Rot Farm Mortipede,{3}{B},4.0,Creature — Insect,"Whenever one or more creature cards leave your graveyard, this creature gets +1/+0 and gains menace and lifelink until end of turn.",B,B,common,MKM,Murders at Karlov Manor,102,3,4,,,,lifegain;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Rot-Curse Rakshasa,{1}{B},2.0,Creature — Demon,"Trample
Decayed (This creature can't block. When it attacks, sacrifice it at end of combat.)
Renew — {X}{B}{B}, Exile this card from your graveyard: Put a decayed counter on each of X target creatures. Activate only as a sorcery.",B,B,mythic,TDM,Tarkir: Dragonstorm,87,5,5,,,Renew;Trample;Decayed,trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Rotisserie Elemental,{R},1.0,Creature — Elemental,"Menace
Whenever this creature deals combat damage to a player, put a skewer counter on this creature. Then you may sacrifice it. If you do, exile the top X cards of your library, where X is the number of skewer counters on this creature. You may play those cards this turn.",R,R,rare,PWOE,Wilds of Eldraine Promos,148p,1,1,,,Menace,menace,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Rottenmouth Viper,{5}{B},6.0,Creature — Elemental Snake,"As an additional cost to cast this spell, you may sacrifice any number of nonland permanents. This spell costs {1} less to cast for each permanent sacrificed this way.
Whenever this creature enters or attacks, put a blight counter on it. Then for each blight counter on it, each opponent loses 4 life unless that player sacrifices a nonland permanent of their choice or discards a card.",B,B,mythic,PBLB,Bloomburrow Promos,107p,6,6,,,,discard,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Rough Rhino Cavalry,{4}{R},5.0,Creature — Human Mercenary,"Firebending 2 (Whenever this creature attacks, add {R}{R}. This mana lasts until end of combat.)
Exhaust — {8}: Put two +1/+1 counters on this creature. It gains trample until end of turn. (Activate each exhaust ability only once.)",R,R,common,TLA,Avatar: The Last Airbender,152,5,5,,R,Exhaust;Firebending,pump;ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Roughshod Duo,{2}{R},3.0,Creature — Mouse Raccoon,"Trample
Whenever you expend 4, target creature you control gets +1/+1 and gains trample until end of turn. (You expend 4 as you spend your fourth total mana to cast spells during a turn.)",R,R,common,BLB,Bloomburrow,150,3,2,,,Trample,pump;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Roving Actuator,{3}{R},4.0,Artifact Creature — Robot,"Void — When this creature enters, if a nonland permanent left the battlefield this turn or a spell was warped this turn, exile up to one target instant or sorcery card with mana value 2 or less from your graveyard. Copy it. You may cast the copy without paying its mana cost.",R,R,uncommon,EOE,Edge of Eternities,157,3,4,,,Void,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Rowan, Scion of War",{1}{B}{R},3.0,Legendary Creature — Human Wizard,"Menace
{T}: Spells you cast this turn that are black and/or red cost {X} less to cast, where X is the amount of life you lost this turn. Activate only as a sorcery.","B,R","B,R",mythic,PWOE,Wilds of Eldraine Promos,211p,4,2,,,Menace,menace,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Rowdy Snowballers,{2}{U},3.0,Creature — Human Peasant Ally,"When this creature enters, tap target creature an opponent controls and put a stun counter on it. (If a permanent with a stun counter would become untapped, remove one from it instead.)",U,U,common,TLA,Avatar: The Last Airbender,68,2,2,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Roxanne, Starfall Savant",{3}{R}{G},5.0,Legendary Creature — Cat Druid,"Whenever Roxanne enters or attacks, create a tapped colorless artifact token named Meteorite with ""When this token enters, it deals 2 damage to any target"" and ""{T}: Add one mana of any color.""
Whenever you tap an artifact token for mana, add one mana of any type that artifact token produced.","G,R","G,R",rare,OTJ,Outlaws of Thunder Junction,228,4,3,,"B,G,R,U,W",,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Rubble Rouser,{2}{R},3.0,Creature — Dwarf Sorcerer,"When this creature enters, you may discard a card. If you do, draw a card.
{T}, Exile a card from your graveyard: Add {R}. When you do, this creature deals 1 damage to each opponent.",R,R,common,SOS,Secrets of Strixhaven,128,1,4,,R,,draw;ramp,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Rubblebelt Braggart,{4}{R},5.0,Creature — Lizard Warrior,"Whenever this creature attacks, if it's not suspected, you may suspect it. (A suspected creature has menace and can't block.)",R,R,common,MKM,Murders at Karlov Manor,143,5,5,,,Suspect,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Rubblebelt Maverick,{G},1.0,Creature — Human Detective,"When this creature enters, surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)
{G}, Exile this card from your graveyard: Put a +1/+1 counter on target creature. Activate only as a sorcery.",G,G,common,MKM,Murders at Karlov Manor,174,1,1,,,Surveil,pump;surveil,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
"Ruby, Daring Tracker",{R}{G},2.0,Legendary Creature — Human Scout,"Haste (This creature can attack and {T} as soon as it comes under your control.)
Whenever Ruby attacks while you control a creature with power 4 or greater, Ruby gets +2/+2 until end of turn.
{T}: Add {R} or {G}.","G,R","G,R",rare,PWCS,Planeswalker Championship Promos,2024-02,1,2,,"G,R",Haste,haste;pump;ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Rufus Shinra,{1}{W}{B},3.0,Legendary Creature — Human Noble,"Whenever Rufus Shinra attacks, if you don't control a creature named Darkstar, create Darkstar, a legendary 2/2 white and black Dog creature token.","B,W","B,W",uncommon,FIN,Final Fantasy,503,2,4,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Ruin-Lurker Bat,{W},1.0,Creature — Bat,"Flying, lifelink
At the beginning of your end step, if you descended this turn, scry 1. (You descended if a permanent card was put into your graveyard from anywhere.)",W,W,uncommon,LCI,The Lost Caverns of Ixalan,33,1,1,,,Scry;Flying;Lifelink,flying;lifegain;scry,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Rune-Brand Juggler,{B}{R},2.0,Creature — Human Shaman,"When this creature enters, suspect up to one target creature you control. (A suspected creature has menace and can't block.)
{3}{B}{R}, Sacrifice a suspected creature: Target creature gets -5/-5 until end of turn.","B,R","B,R",uncommon,MKM,Murders at Karlov Manor,229,2,2,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Rune-Scarred Demon,{5}{B}{B},7.0,Creature — Demon,"Flying
When this creature enters, search your library for a card, put it into your hand, then shuffle.",B,B,rare,CMM,Commander Masters,184,6,6,,,Flying,flying;tutor,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Rune-Sealed Wall,{2}{U},3.0,Artifact Creature — Wall,"Defender
{T}: Surveil 1. (Look at the top card of your library. You may put it into your graveyard.)",U,U,uncommon,FDN,Foundations,745,0,6,,,Surveil;Defender,surveil,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Runescale Stormbrood // Chilling Screech,{3}{R} // {1}{U},4.0,Creature — Dragon // Instant — Omen,,R,"R,U",uncommon,TDM,Tarkir: Dragonstorm,221,2,4,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Rust Harvester,{R},1.0,Artifact Creature — Robot,"Menace
{2}, {T}, Exile an artifact card from your graveyard: Put a +1/+1 counter on this creature, then it deals damage equal to its power to any target.",R,R,rare,PEOE,Edge of Eternities Promos,159s,1,1,,,Menace,menace;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
