name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
South Wind Avatar,{3}{B},4.0,Creature — Snake Spirit Avatar,"Deathtouch
Whenever another creature you control dies, you gain life equal to its toughness.
Whenever you gain life, each opponent loses 1 life.",B,B,rare,TMT,Teenage Mutant Ninja Turtles,269,3,4,,,Deathtouch,deathtouch;lifegain;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sovereign Okinec Ahau,{2}{G}{W},4.0,Legendary Creature — Cat Noble,"Ward {2}
Whenever Sovereign Okinec Ahau attacks, for each creature you control with power greater than that creature's base power, put a number of +1/+1 counters on that creature equal to the difference.","G,W","G,W",mythic,PLCI,The Lost Caverns of Ixalan Promos,240s,3,4,,,Ward,protection;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Sower of Chaos,{3}{R},4.0,Creature — Devil,{2}{R}: Target creature can't block this turn.,R,R,common,FDN,Foundations,95,4,3,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"SP//dr, Piloted by Peni",{3}{W}{U},5.0,Legendary Artifact Creature — Spider Hero,"Vigilance
When SP//dr enters, put a +1/+1 counter on target creature.
Whenever a modified creature you control deals combat damage to a player, draw a card. (Equipment, Auras you control, and counters are modifications.)","U,W","U,W",uncommon,OM1,Through the Omenpaths,143,4,4,,,Vigilance,draw;pump;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sparring Dummy,{1}{G},2.0,Artifact Creature — Scarecrow,"Defender
{T}: Mill a card. You may put a land card milled this way into your hand. You gain 2 life if a Lesson card is milled this way. (To mill a card, put the top card of your library into your graveyard.)",G,G,uncommon,TLA,Avatar: The Last Airbender,197,1,3,,,Mill;Defender,lifegain;mill,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spectacular Skywhale,{2}{U}{R},4.0,Creature — Elemental Whale,"Flying
Opus — Whenever you cast an instant or sorcery spell, this creature gets +3/+0 until end of turn. If five or more mana was spent to cast that spell, put three +1/+1 counters on this creature instead.","R,U","R,U",uncommon,SOS,Secrets of Strixhaven,229,1,4,,,Flying;Opus,flying;pump,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spectacular Spider-Man,{1}{W},2.0,Legendary Creature — Spider Human Hero,"Flash
{1}: Spectacular Spider-Man gains flying until end of turn.
{1}, Sacrifice Spectacular Spider-Man: Creatures you control gain hexproof and indestructible until end of turn.",W,W,rare,SPM,Marvel's Spider-Man,241,3,2,,,Flash,flash;protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Specter of Mortality,{3}{B}{B},5.0,Creature — Specter,"Flying
When this creature enters, you may exile one or more creature cards from your graveyard. When you do, each other creature gets -X/-X until end of turn, where X is the number of cards exiled this way.",B,B,rare,WOE,Wilds of Eldraine,342,3,3,,,Flying,flying;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Spectral Sailor,{U},1.0,Creature — Spirit Pirate,"Flash (You may cast this spell any time you could cast an instant.)
Flying
{3}{U}: Draw a card.",U,U,uncommon,FDN,Foundations,164,1,1,,,Flying;Flash,draw;flash;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spectral Snatcher,{4}{B}{B},6.0,Creature — Spirit,"Ward—Discard a card. (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player discards a card.)
Swampcycling {2} ({2}, Discard this card: Search your library for a Swamp card, reveal it, put it into your hand, then shuffle.)",B,B,common,DSK,Duskmourn: House of Horror,116,6,5,,,Landcycling;Ward;Typecycling;Cycling;Swampcycling,discard,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Spellbook Seeker // Careful Study,{3}{U} // {U},4.0,Creature — Bird Wizard // Sorcery,,U,U,common,SOS,Secrets of Strixhaven,68,3,3,,,Flying;Prepared,flying,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spellbook Vendor,{1}{W},2.0,Creature — Human Peasant,"Vigilance
At the beginning of combat on your turn, you may pay {1}. When you do, create a Sorcerer Role token attached to target creature you control. (If you control another Role on it, put that one into the graveyard. Enchanted creature gets +1/+1 and has ""Whenever this creature attacks, scry 1."")",W,W,rare,PWOE,Wilds of Eldraine Promos,31s,2,2,,,Role token;Vigilance;Scry,pump;scry;token;tribal;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Spellscorn Coven // Take It Back,{3}{B} // {2}{U},4.0,Creature — Faerie Warlock // Instant — Adventure,,B,"B,U",uncommon,WOE,Wilds of Eldraine,237,2,3,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Sphinx of Forgotten Lore,{2}{U}{U},4.0,Creature — Sphinx,"Flash (You may cast this spell any time you could cast an instant.)
Flying
Whenever this creature attacks, target instant or sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to that card's mana cost. (You may cast that card from your graveyard for its flashback cost. Then exile it.)",U,U,mythic,FDN,Foundations,380,3,3,,,Flying;Flash,flash;flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Sphinx of the Final Word,{5}{U}{U},7.0,Creature — Sphinx,"This spell can't be countered.
Flying
Hexproof (This creature can't be the target of spells or abilities your opponents control.)
Instant and sorcery spells you control can't be countered.",U,U,mythic,FDN,Foundations,747,5,5,,,Flying;Hexproof,flying;protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spider Manifestation,{1}{R/G},2.0,Creature — Spider Avatar,"Reach
{T}: Add {R} or {G}.
Whenever you cast a spell with mana value 4 or greater, untap this creature.","G,R","G,R",common,OM1,Through the Omenpaths,144,2,2,,"G,R",Reach,ramp;reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Spider-Bot,{2},2.0,Artifact Creature — Spider Robot Scout,"Reach
When this creature enters, you may search your library for a basic land card, reveal it, then shuffle and put that card on top.",,,common,SPM,Marvel's Spider-Man,173,2,1,,,Reach,ramp;reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Spider-Byte, Web Warden",{2}{U},3.0,Legendary Creature — Spider Avatar Hero,"When Spider-Byte enters, return up to one target nonland permanent to its owner's hand.",U,U,uncommon,SPM,Marvel's Spider-Man,44,2,2,,,,bounce,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Spider-Girl, Legacy Hero",{G}{W},2.0,Legendary Creature — Spider Human Hero,"During your turn, Spider-Girl has flying.
When Spider-Girl leaves the battlefield, create a 1/1 green and white Human Citizen creature token.","G,W","G,W",uncommon,SPM,Marvel's Spider-Man,149,2,2,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Spider-Gwen, Free Spirit",{2}{R},3.0,Legendary Creature — Spider Human Hero,"Reach
Whenever Spider-Gwen becomes tapped, you may discard a card. If you do, draw a card.",R,R,common,SPM,Marvel's Spider-Man,90,2,3,,,Reach,draw;reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Spider-Ham, Peter Porker",{1}{G},2.0,Legendary Creature — Spider Boar Hero,"When Spider-Ham enters, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
Animal May-Ham — Other Spiders, Boars, Bats, Bears, Birds, Cats, Dogs, Frogs, Jackals, Lizards, Mice, Otters, Rabbits, Raccoons, Rats, Squirrels, Turtles, and Wolves you control get +1/+1.",G,G,rare,SPM,Marvel's Spider-Man,201,2,2,,,Food;Animal May-Ham,lifegain;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spider-Islanders,{3}{R},4.0,Creature — Spider Horror Citizen,Mayhem {1}{R} (You may cast this card from your graveyard for {1}{R} if you discarded it this turn. Timing rules still apply.),R,R,common,OM1,Through the Omenpaths,94,4,3,,,Mayhem,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Spider-Man 2099,{U}{R},2.0,Legendary Creature — Spider Human Hero,"From the Future — You can't cast Spider-Man 2099 during your first, second, or third turns of the game.
Double strike, vigilance
At the beginning of your end step, if you've played a land or cast a spell this turn from anywhere other than your hand, Spider-Man 2099 deals damage equal to his power to any target.","R,U","R,U",rare,SPM,Marvel's Spider-Man,150,2,3,,,Vigilance;Double strike,tribal;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spider-Man India,{3}{G}{W},5.0,Legendary Creature — Spider Human Hero,"Web-slinging {1}{G}{W} (You may cast this spell for {1}{G}{W} if you also return a tapped creature you control to its owner's hand.)
Pavitr's Sevā — Whenever you cast a creature spell, put a +1/+1 counter on target creature you control. It gains flying until end of turn.","G,W","G,W",uncommon,SPM,Marvel's Spider-Man,151,4,4,,,Web-slinging,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spider-Man Noir,{4}{B},5.0,Legendary Creature — Spider Human Hero,"Menace
Whenever a creature you control attacks alone, put a +1/+1 counter on it. Then surveil X, where X is the number of counters on it. (Look at the top X cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",B,B,uncommon,OM1,Through the Omenpaths,59,4,4,,,Surveil;Menace,menace;pump;surveil,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Spider-Man, Brooklyn Visionary",{4}{G},5.0,Legendary Creature — Spider Human Hero,"Web-slinging {2}{G} (You may cast this spell for {2}{G} if you also return a tapped creature you control to its owner's hand.)
When Spider-Man enters, search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",G,G,common,SPM,Marvel's Spider-Man,115,4,3,,,Web-slinging,ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Spider-Man, Web-Slinger",{2}{W},3.0,Legendary Creature — Spider Human Hero,Web-slinging {W} (You may cast this spell for {W} if you also return a tapped creature you control to its owner's hand.),W,W,common,OM1,Through the Omenpaths,9,3,3,,,Web-slinging,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Spider-Punk,{1}{R},2.0,Legendary Creature — Spider Human Hero,"Riot (This creature enters with your choice of a +1/+1 counter or haste.)
Other Spiders you control have riot.
Spells and abilities can't be countered.
Damage can't be prevented.",R,R,rare,SPM,Marvel's Spider-Man,92,2,1,,,Riot,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Spider-Rex, Daring Dino",{4}{G}{G},6.0,Legendary Creature — Spider Dinosaur Hero,"Reach, trample
Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)",G,G,common,OM1,Through the Omenpaths,100,6,6,,,Reach;Trample;Ward,protection;reach;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Spider-Slayer, Hatred Honed",{2},2.0,Legendary Artifact Creature — Human Villain,"Whenever Spider-Slayer deals damage to a Spider, destroy that creature.
{6}, Exile this card from your graveyard: Create two tapped 1/1 colorless Robot artifact creature tokens with flying.",,,uncommon,OM1,Through the Omenpaths,168,2,1,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spider-UK,{3}{W},4.0,Legendary Creature — Spider Human Hero,"Web-slinging {2}{W} (You may cast this spell for {2}{W} if you also return a tapped creature you control to its owner's hand.)
At the beginning of your end step, if two or more creatures entered the battlefield under your control this turn, you draw a card and gain 2 life.",W,W,uncommon,OM1,Through the Omenpaths,18,3,4,,,Web-slinging,draw,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Spider-Woman, Stunning Savior",{1}{W/U},2.0,Legendary Creature — Spider Human Hero,"Flying
Venom Blast — Artifacts and creatures your opponents control enter tapped.","U,W","U,W",rare,PSPM,Marvel's Spider-Man Promos,152s,2,2,,,Flying,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Spiders-Man, Heroic Horde",{1}{G},2.0,Legendary Creature — Spider Hero,"Web-slinging {4}{G}{G} (You may cast this spell for {4}{G}{G} if you also return a tapped creature you control to its owner's hand.)
When Spiders-Man enters, if they were cast using web-slinging, you gain 3 life and create two 2/1 green Spider creature tokens with reach.",G,G,uncommon,SPM,Marvel's Spider-Man,117,2,3,,,Web-slinging,lifegain;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spikeshell Harrier,{4}{U},5.0,Artifact Creature — Robot Turtle,"When this creature enters, return target creature or Vehicle an opponent controls to its owner's hand. If that opponent's speed is greater than each other player's speed, reduce that opponent's speed by 1. This effect can't reduce their speed below 1.",U,U,uncommon,DFT,Aetherdrift,65,4,4,,,,bounce;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spinerock Tyrant,{3}{R}{R},5.0,Creature — Dragon,"Flying
Wither (This deals damage to creatures in the form of -1/-1 counters.)
Whenever you cast an instant or sorcery spell with a single target, you may copy it. If you do, those spells gain wither. You may choose new targets for the copy.",R,R,mythic,ECL,Lorwyn Eclipsed,399,6,6,,,Flying;Wither,flying,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spineseeker Centipede,{2}{G},3.0,Creature — Insect,"When this creature enters, search your library for a basic land card, reveal it, put it into your hand, then shuffle.
Delirium — This creature gets +1/+2 and has vigilance as long as there are four or more card types among cards in your graveyard.",G,G,common,DSK,Duskmourn: House of Horror,199,2,1,,,Delirium,pump;ramp,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Spinewoods Armadillo,{4}{G}{G},6.0,Creature — Armadillo,"Reach
Ward {3} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {3}.)
{1}{G}, Discard this card: Search your library for a basic land card or a Desert card, reveal it, put it into your hand, then shuffle. You gain 3 life.",G,G,uncommon,OTJ,Outlaws of Thunder Junction,182,7,7,,,Reach;Ward,lifegain;protection;ramp;reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Spinewoods Paladin,{4}{G},5.0,Creature — Human Knight,"Trample
When this creature enters, you gain 3 life.
Plot {3}{G} (You may pay {3}{G} and exile this card from your hand. Cast it as a sorcery on a later turn without paying its mana cost. Plot only as a sorcery.)",G,G,common,OTJ,Outlaws of Thunder Junction,183,5,4,,,Plot;Trample,lifegain;trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Spinner of Souls,{2}{G},3.0,Creature — Spider Spirit,"Reach
Whenever another nontoken creature you control dies, you may reveal cards from the top of your library until you reveal a creature card. Put that card into your hand and the rest on the bottom of your library in a random order.",G,G,rare,FDN,Foundations,474,4,3,,,Reach,mill;reach;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spinneret and Spiderling,{R},1.0,Legendary Creature — Spider Human Hero,"Whenever you attack with two or more Spiders, put a +1/+1 counter on Spinneret and Spiderling.
Whenever Spinneret and Spiderling deals 4 or more damage, exile the top card of your library. Until the end of your next turn, you may play that card.",R,R,rare,OM1,Through the Omenpaths,92,1,2,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spirit Mascot,{R}{W},2.0,Creature — Spirit Ox,"Whenever one or more cards leave your graveyard, put a +1/+1 counter on this creature.","R,W","R,W",common,SOS,Secrets of Strixhaven,230,2,2,,,,pump,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spiritcall Enthusiast // Scrollboost,{2}{W} // {1}{W},3.0,Creature — Cat Cleric // Sorcery,,W,W,uncommon,SOS,Secrets of Strixhaven,33,3,3,,,Prepared,,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spiteful Hexmage,{B},1.0,Creature — Human Warlock,"When this creature enters, create a Cursed Role token attached to target creature you control. (If you control another Role on it, put that one into the graveyard. Enchanted creature is 1/1.)",B,B,rare,PWOE,Wilds of Eldraine Promos,108s,3,2,,,Role token,token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Spitfire Lagac,{3}{R},4.0,Creature — Lizard,"Landfall — Whenever a land you control enters, this creature deals 1 damage to each opponent.",R,R,common,FDN,Foundations,208,3,4,,,Landfall,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Splash Lasher,{3}{U},4.0,Creature — Frog Wizard,"Offspring {1}{U} (You may pay an additional {1}{U} as you cast this spell. If you do, when this creature enters, create a 1/1 token copy of it.)
When this creature enters, tap up to one target creature and put a stun counter on it. (If a permanent with a stun counter would become untapped, remove one from it instead.)",U,U,uncommon,BLB,Bloomburrow,73,3,3,,,Offspring,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Splashy Spellcaster,{3}{U},4.0,Creature — Elemental Wizard,"Whenever you cast an instant or sorcery spell, create a Sorcerer Role token attached to up to one other target creature you control. (If you control another Role on it, put that one into the graveyard. Enchanted creature gets +1/+1 and has ""Whenever this creature attacks, scry 1."")",U,U,uncommon,WOE,Wilds of Eldraine,70,2,4,,,Role token;Scry,pump;scry;token;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
"Splinter, Hamato Yoshi",{1}{B},2.0,Legendary Creature — Mutant Ninja Rat,"Sneak {B} (You may cast this spell for {B} if you also return an unblocked attacker you control to hand during the declare blockers step. He enters tapped and attacking.)
Menace (This creature can't be blocked except by two or more creatures.)
Other Ninjas you control get +1/+1.",B,B,uncommon,TMT,Teenage Mutant Ninja Turtles,79,1,3,,,Menace;Sneak,menace;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Splinter, Radical Rat",{1}{W/B}{W/B},3.0,Legendary Creature — Mutant Ninja Rat,"If a triggered ability of a Ninja creature you control triggers, that ability triggers an additional time.
{1}{U}: Target Ninja can't be blocked this turn.","B,W","B,U,W",rare,TMT,Teenage Mutant Ninja Turtles,251,2,4,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Splitskin Doll,{1}{W},2.0,Artifact Creature — Toy,"When this creature enters, draw a card. Then discard a card unless you control another creature with power 2 or less.",W,W,uncommon,DSK,Duskmourn: House of Horror,33,2,1,,,,draw;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Spring Splasher,{1}{U},2.0,Creature — Frog Beast,"Whenever this creature attacks, target creature defending player controls gets -3/-0 until end of turn.",U,U,common,OTJ,Outlaws of Thunder Junction,69,2,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
Springbloom Druid,{2}{G},3.0,Creature — Elf Druid,"When this creature enters, you may sacrifice a land. If you do, search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.",G,G,common,J21,Jumpstart: Historic Horizons,642,1,1,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Spyglass Siren,{U},1.0,Creature — Siren Pirate,"Flying
When this creature enters, create a Map token. (It's an artifact with ""{1}, {T}, Sacrifice this token: Target creature you control explores. Activate only as a sorcery."")",U,U,uncommon,LCI,The Lost Caverns of Ixalan,405,1,1,,,Flying;Explore,flying;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Squad Rallier,{3}{W},4.0,Creature — Human Scout,{2}{W}: Look at the top four cards of your library. You may reveal a creature card with power 2 or less from among them and put it into your hand. Put the rest on the bottom of your library in a random order.,W,W,common,FDN,Foundations,24,3,4,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Squall, SeeD Mercenary",{2}{W}{B},4.0,Legendary Creature — Human Knight Mercenary,"Rough Divide — Whenever a creature you control attacks alone, it gains double strike until end of turn.
Whenever Squall deals combat damage to a player, return target permanent card with mana value 3 or less from your graveyard to the battlefield.","B,W","B,W",rare,PSS5,FIN Standard Showdown,2,3,4,,,Rough Divide,bounce,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Squawkroaster,{3}{R},4.0,Creature — Elemental,"Double strike
Vivid — Squawkroaster's power is equal to the number of colors among permanents you control.",R,R,uncommon,ECL,Lorwyn Eclipsed,160,*,4,,,Double strike;Vivid,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Squirrelanoids,{B},1.0,Creature — Squirrel Mutant,Deathtouch,B,B,common,TMT,Teenage Mutant Ninja Turtles,81,1,1,,,Deathtouch,deathtouch,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Stadium Headliner,{R},1.0,Creature — Goblin Warrior,"Mobilize 1 (Whenever this creature attacks, create a tapped and attacking 1/1 red Warrior creature token. Sacrifice it at the beginning of the next end step.)
{1}{R}, Sacrifice this creature: It deals damage equal to the number of creatures you control to target creature.",R,R,rare,PTDM,Tarkir: Dragonstorm Promos,122s,1,1,,,Mobilize,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Stadium Tidalmage,{2}{U}{R},4.0,Creature — Djinn Sorcerer,"Whenever this creature enters or attacks, you may draw a card. If you do, discard a card.","R,U","R,U",common,SOS,Secrets of Strixhaven,232,4,4,,,,draw,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Stagecoach Security,{4}{W},5.0,Creature — Human Soldier,"When this creature enters, creatures you control get +1/+1 and gain vigilance until end of turn.
Plot {3}{W} (You may pay {3}{W} and exile this card from your hand. Cast it as a sorcery on a later turn without paying its mana cost. Plot only as a sorcery.)",W,W,common,OTJ,Outlaws of Thunder Junction,30,4,5,,,Plot,tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
