name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,rarity,set,set_name,collector_number,power,toughness,loyalty,produced_mana,keywords,tags,legal_formats
Enterprising Scallywag,{1}{R},2.0,Creature — Goblin Pirate,"At the beginning of your end step, if you descended this turn, create a Treasure token. (You descended if a permanent card was put into your graveyard from anywhere.)",R,R,uncommon,LCI,The Lost Caverns of Ixalan,148,2,2,,,Treasure,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Entity Tracker,{2}{U},3.0,Creature — Human Scout,"Flash
Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, draw a card.",U,U,rare,DSK,Duskmourn: House of Horror,290,2,3,,,Flash;Eerie,draw;flash,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Environmental Scientist,{1}{G},2.0,Creature — Human Druid,"When this creature enters, you may search your library for a basic land card, reveal it, put it into your hand, then shuffle.",G,G,uncommon,SOS,Secrets of Strixhaven,147,2,2,,,,ramp,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Envoy of Okinec Ahau,{2}{W},3.0,Creature — Cat Advisor,{4}{W}: Create a 1/1 colorless Gnome artifact creature token.,W,W,common,LCI,The Lost Caverns of Ixalan,11,3,3,,,,token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,paupercommander,duel"
EPF Point Squad,{1}{R/W}{R/W},3.0,Creature — Human Soldier,"Alliance — Whenever another creature you control enters, put a +1/+1 counter on this creature.","R,W","R,W",common,TMT,Teenage Mutant Ninja Turtles,145,2,1,,,Alliance,pump;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Equilibrium Adept,{3}{R},4.0,Creature — Dog Monk,"When this creature enters, exile the top card of your library. Until the end of your next turn, you may play that card.
Flurry — Whenever you cast your second spell each turn, this creature gains double strike until end of turn.",R,R,uncommon,TDM,Tarkir: Dragonstorm,106,2,4,,,Flurry,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Eriette of the Charmed Apple,{1}{W}{B},3.0,Legendary Creature — Human Warlock,"Each creature that's enchanted by an Aura you control can't attack you or planeswalkers you control.
At the beginning of your end step, each opponent loses X life and you gain X life, where X is the number of Auras you control.","B,W","B,W",mythic,PWOE,Wilds of Eldraine Promos,202s,2,4,,,,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
"Eriette, the Beguiler",{1}{W}{U}{B},4.0,Legendary Creature — Human Warlock,"Lifelink
Whenever an Aura you control becomes attached to a nonland permanent an opponent controls with mana value less than or equal to that Aura's mana value, gain control of that permanent for as long as that Aura is attached to it.","B,U,W","B,U,W",rare,POTJ,Outlaws of Thunder Junction Promos,202s,4,4,,,Lifelink,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Erratic Apparition,{2}{U},3.0,Creature — Spirit,"Flying, vigilance
Eerie — Whenever an enchantment you control enters and whenever you fully unlock a Room, this creature gets +1/+1 until end of turn.",U,U,common,DSK,Duskmourn: House of Horror,54,1,3,,,Flying;Vigilance;Eerie,flying;pump;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
"Ertha Jo, Frontier Mentor",{2}{R}{W},4.0,Legendary Creature — Kor Advisor,"When Ertha Jo enters, create a 1/1 red Mercenary creature token with ""{T}: Target creature you control gets +1/+0 until end of turn. Activate only as a sorcery.""
Whenever you activate an ability that targets a creature or player, copy that ability. You may choose new targets for the copy.","R,W","R,W",uncommon,OTJ,Outlaws of Thunder Junction,203,2,4,,,,pump;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Erudite Wizard,{2}{U},3.0,Creature — Human Wizard,"Whenever you draw your second card each turn, put a +1/+1 counter on this creature.",U,U,common,FDN,Foundations,37,2,3,,,,pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Eshki Dragonclaw,{1}{G}{U}{R},4.0,Legendary Creature — Human Warrior,"Vigilance, trample, ward {1}
At the beginning of combat on your turn, if you've cast both a creature spell and a noncreature spell this turn, draw a card and put two +1/+1 counters on Eshki Dragonclaw.","G,R,U","G,R,U",rare,PTDM,Tarkir: Dragonstorm Promos,182p,4,4,,,Vigilance;Trample;Ward,draw;protection;pump;trample;vigilance,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Esper Origins // Summon: Esper Maduin,,2.0,Sorcery // Enchantment Creature — Saga Elemental,,,G,rare,FIN,Final Fantasy,185,,,,G,Surveil;Transform;Flashback,flash,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Essence Channeler,{1}{W},2.0,Creature — Bat Cleric,"As long as you've lost life this turn, this creature has flying and vigilance.
Whenever you gain life, put a +1/+1 counter on this creature.
When this creature dies, put its counters on target creature you control.",W,W,rare,PBLB,Bloomburrow Promos,12s,2,1,,,,lifegain;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Essence of Antiquity,{3}{W}{W},5.0,Artifact Creature — Golem,"Disguise {2}{W} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
When this creature is turned face up, creatures you control gain hexproof until end of turn. Untap them.",W,W,uncommon,MKM,Murders at Karlov Manor,15,1,10,,,Disguise,protection,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Essenceknit Scholar,{B}{B/G}{G},3.0,Creature — Dryad Warlock,"When this creature enters, create a 1/1 black and green Pest creature token with ""Whenever this token attacks, you gain 1 life.""
At the beginning of your end step, if a creature died under your control this turn, draw a card.","B,G","B,G",uncommon,SOS,Secrets of Strixhaven,187,3,1,,,,draw;lifegain;token,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Etali, Primal Storm",{4}{R}{R},6.0,Legendary Creature — Elder Dinosaur,"Whenever Etali attacks, exile the top card of each player's library, then you may cast any number of spells from among those cards without paying their mana costs.",R,R,rare,RIX,Rivals of Ixalan,100,6,6,,,,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Eternal Student,{3}{B},4.0,Creature — Zombie Warlock,"{1}{B}, Exile this card from your graveyard: Create two 1/1 white and black Inkling creature tokens with flying.",B,B,uncommon,SOS,Secrets of Strixhaven,82,4,2,,,,token,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Etrata, Deadly Fugitive",{1}{U}{B},3.0,Legendary Creature — Vampire Assassin,"Deathtouch
Face-down creatures you control have ""{2}{U}{B}: Turn this creature face up. If you can't, exile it, then you may cast the exiled card without paying its mana cost.""
Whenever an Assassin you control deals combat damage to an opponent, cloak the top card of that player's library.","B,U","B,U",mythic,MKM,Murders at Karlov Manor,386,1,4,,,Cloak;Deathtouch,deathtouch;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
Eumidian Terrabotanist,{1}{G},2.0,Creature — Insect Druid,"Landfall — Whenever a land you control enters, you gain 1 life.",G,G,uncommon,EOE,Edge of Eternities,180,2,3,,,Landfall,lifegain,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Evidence Examiner,{G}{U},2.0,Creature — Merfolk Detective,"At the beginning of combat on your turn, you may collect evidence 4. (Exile cards with total mana value 4 or greater from your graveyard.)
Whenever you collect evidence, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")","G,U","G,U",uncommon,MKM,Murders at Karlov Manor,201,2,2,,,Collect evidence;Investigate,draw;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Exalted Sunborn,{3}{W}{W},5.0,Creature — Angel Wizard,"Flying, lifelink
If one or more tokens would be created under your control, twice that many of those tokens are created instead.
Warp {1}{W} (You may cast this card from your hand for its warp cost. Exile this creature at the beginning of the next end step, then you may cast it from exile on a later turn.)",W,W,mythic,EOE,Edge of Eternities,358,4,5,,,Flying;Lifelink;Warp,flying;lifegain;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Exclusion Mage,{2}{U},3.0,Creature — Human Wizard,"When this creature enters, return target creature an opponent controls to its owner's hand.",U,U,uncommon,FDN,Foundations,508,2,2,,,,bounce,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Exdeath, Void Warlock // Neo Exdeath, Dimension's End",,3.0,Legendary Creature — Spirit Warlock // Legendary Creature — Spirit Avatar,,,"B,G",uncommon,FIN,Final Fantasy,220,,,,,Transform;Trample,trample,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Exemplar of Light,{2}{W}{W},4.0,Creature — Angel,"Flying
Whenever you gain life, put a +1/+1 counter on this creature.
Whenever you put one or more +1/+1 counters on this creature, draw a card. This ability triggers only once each turn.",W,W,rare,FDN,Foundations,297,3,3,,,Flying,draw;flying;lifegain;pump,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Exhibition Tidecaller,{U},1.0,Creature — Djinn Wizard,"Opus — Whenever you cast an instant or sorcery spell, target player mills three cards. If five or more mana was spent to cast that spell, that player mills ten cards instead.",U,U,rare,SOS,Secrets of Strixhaven,316,0,2,,,Mill;Opus,mill,"standard,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Exit Specialist,{1}{U},2.0,Creature — Human Detective,"This creature can't be blocked by creatures with power 3 or greater.
Disguise {1}{U} (You may cast this card face down for {3} as a 2/2 creature with ward {2}. Turn it face up any time for its disguise cost.)
When this creature is turned face up, return another target creature to its owner's hand.",U,U,uncommon,MKM,Murders at Karlov Manor,55,2,1,,,Disguise,protection;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Exosuit Savior,{2}{W},3.0,Creature — Human Soldier,"Flying
When this creature enters, return up to one other target permanent you control to its owner's hand.",W,W,common,EOE,Edge of Eternities,16,2,2,,,Flying,bounce;flying;tribal,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,paupercommander,duel"
Experimental Confectioner,{2}{B},3.0,Creature — Human Peasant,"When this creature enters, create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this token: You gain 3 life."")
Whenever you sacrifice a Food, create a 1/1 black Rat creature token with ""This token can't block.""",B,B,uncommon,WOE,Wilds of Eldraine,314,2,3,,,Food,lifegain;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,commander,oathbreaker,standardbrawl,brawl,duel"
Explosive Prodigy,{1}{R},2.0,Creature — Elemental Sorcerer,"Vivid — When this creature enters, it deals X damage to target creature an opponent controls, where X is the number of colors among permanents you control.",R,R,uncommon,ECL,Lorwyn Eclipsed,136,1,1,,,Vivid,,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
Expressive Firedancer,{1}{R},2.0,Creature — Human Sorcerer,"Opus — Whenever you cast an instant or sorcery spell, this creature gets +1/+1 until end of turn. If five or more mana was spent to cast that spell, this creature also gains double strike until end of turn.",R,R,common,SOS,Secrets of Strixhaven,114,2,2,,,Opus,pump,"standard,historic,timeless,gladiator,pioneer,modern,legacy,pauper,vintage,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Ezekiel Sims, Spider-Totem",{4}{G},5.0,Legendary Creature — Spider Human Advisor,"Reach
At the beginning of combat on your turn, target Spider you control gets +2/+2 until end of turn.",G,G,uncommon,SPM,Marvel's Spider-Man,100,3,5,,,Reach,pump;reach,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,alchemy,duel"
"Ezrim, Agency Chief",{1}{W}{W}{U}{U},5.0,Legendary Creature — Archon Detective,"Flying
When Ezrim enters, investigate twice. (To investigate, create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
{1}, Sacrifice an artifact: Ezrim gains your choice of vigilance, lifelink, or hexproof until end of turn.","U,W","U,W",rare,MKM,Murders at Karlov Manor,360,5,5,,,Flying;Investigate,draw;flying;lifegain;protection;token,"standard,future,historic,timeless,gladiator,pioneer,modern,legacy,vintage,penny,commander,oathbreaker,standardbrawl,brawl,duel"
